,Ids
10819,1241540
10820,1254472476
10821,1283480
10822,1116819
10823,1032917
10824,1057952
10825,1033816
10826,1134850
10827,1122088
10828,1277553
10829,1027867
10830,1056239
10831,1054112
10832,1026976
10833,1126474
10834,1028090
10835,1108778
10836,1059726
10837,1027050
10838,1054422
10839,1121901
10840,1061798
10841,1053310
10842,1109294
10843,1101439
10844,1124900479
10845,1134590
10846,1054309
10847,1124668
10848,1126539
10849,1067982
10850,1044095
10851,1126377
10852,1025465
10853,1061704
10854,1109405
10855,1028103
10856,1021290
10857,1301004
10858,1030949901
10859,1030930
10860,1079603
10861,1045636
10862,1128817
10863,1119311
10864,1060236
10865,1060058
10866,1124722
10867,1027395
10868,1113577572
10869,1214276
10870,1110705
10871,1116746
10872,1131753
10873,1095986422
10874,1124773
10875,1121146
10876,1109685
10877,1054600
10878,1121219
10879,10309301124
10880,1002414
10881,1100831
10882,1044591
10883,1059483
10884,1100734
10885,1121588
10886,1108220
10887,1052462
10888,1052969
10889,1047000
10890,1028782
10891,1102320156
10892,1039113
10893,1256688
10894,1086979
10895,1109103
10896,1119982
10897,1103369
10898,1027042
10899,1114280
10900,1216325
10901,1301772
10902,1116550
10903,1101080
10904,1259342
10905,1304038
10906,1124943
10907,1031910
10908,1283375
10909,1249606
10910,1030965472
10911,1037919
10912,1237055
10913,1051687
10914,1261673
10915,1282255
10916,1124692
10917,1184687
10918,1133845
10919,1126440
10920,1030922
10921,1027620
10922,1257463
10923,1054643
10924,1301764
10925,1004913866
10926,1041339
10927,1121120
10928,1123777
10929,1124676
10930,1007432
10931,1126881
10932,1215906
10933,1112449
10934,1114166
10935,1055127
10936,1026828
10937,1252720
10938,1061100
10939,1113798
10940,1026127
10941,1044729
10942,1026933
10943,1124714
10944,1062093
10945,1109308
10946,1126709
10947,10552241134
10948,1025490
10949,1129090
10950,1057863
10951,1038524
10952,1111752393
10953,1046632
10954,1077732
10955,1058100
10956,1053035
10957,1121200
10958,1052624
10959,1116592
10960,1080385
10961,1126482
10962,1053973
10963,1060163
10964,1124854
10965,1099400
10966,1034987
10967,1050818
10968,1019414
10969,1043676
10970,1125028
10971,1122371
10972,1045148
10973,1121863
10974,1084224
10975,1024868
10976,1063103
10977,1075950
10978,1252631
10979,1098020
10980,1241460
10981,1280422
10982,1241630
10983,1191098
10984,1039555
10985,1126903
10986,1062115
10987,1044117
10988,1038060
10989,1126644
10990,1038230
10991,1033034
10992,1121170
10993,1288261
10994,1025937
10995,1107925
10996,1098179
10997,1110888
10998,1109367
10999,1258222
11000,1109316
11001,1216848
11002,1060589
11003,1058240
11004,1256971
11005,1274910
11006,1025953
11007,1030973506
11008,1046756
11009,1030957
11010,1126695
11011,1218581
11012,1263242
11013,1046101
11014,1219677
11015,1216198
11016,1113682
11017,1132512
11018,1098802
11019,1301063
11020,1030035
11021,1110713
11022,1026470
11023,1219669
11024,1026690
11025,1050648
11026,1107704
11027,1027204
11028,1253778
11029,1120450
11030,1110446
11031,1110489
11032,1059866
11033,1102184
11034,1016318
11035,1274023742
11036,1094505
11037,1016369
11038,1100912
11039,1274023
11040,1019236
11041,1000560
11042,1003062
11043,1000608
11044,1257412
11045,1259725
11046,1205501
11047,1001922
11048,1283103
11049,1093851776
11050,1259725658
11051,1000276
11052,1020390
11053,1016377
11054,1001825
11055,1000306
11056,1000292
11057,1291475
11058,1130889
11059,1108085
11060,1239260
11061,1002830
11062,1284541
11063,1004093
11064,1100360
11065,1037331
11066,1093347
11067,1017420
11068,1001124
11069,1004530
11070,1193678
11071,1003615
11072,1095900
11073,1193880
11074,1236938200
11075,1017160
11076,1041908
11077,1095617
11078,1238493
11079,1000446
11080,1006525
11081,1103180
11082,1017667
11083,1000985
11084,1001140
11085,1124579
11086,1001329
11087,1280902
11088,1001833
11089,1002724
11090,1001965
11091,1294881
11092,1005235
11093,1002627
11094,1257846
11095,1257714
11096,1130870
11097,1203410
11098,1000560642
11099,1000560045
11100,1000284
11101,1088009
11102,1002120
11103,1205498
11104,1280341
11105,1017209
11106,1001086
11107,1016946
11108,1039709
11109,1278592
11110,1017888
11111,1094416
11112,1020609
11113,1272780
11114,1003941
11115,1279050
11116,1248952
11117,1001167
11118,1000586
11119,1024280
11120,1133071
11121,12556141060
11122,1058029
11123,1280350
11124,1000420
11125,1094432
11126,1000314
11127,1005057
11128,1303090
11129,1025139
11130,1095080
11131,1017187
11132,1125036
11133,1005405
11134,1039989
11135,1096192
11136,1023608
11137,1204505
11138,1004271
11139,1000462
11140,1017489
11141,1215485
11142,1122142
11143,1200461
11144,1016776
11145,1006410
11146,1000713
11147,1019210
11148,1261711
11149,1016350
11150,1033565
11151,1023403
11152,1095358
11153,1000373
11154,1093851
11155,1097431
11156,1001949
11157,1000799
11158,1280376
11159,1000730
11160,1281119
11161,1021648
11162,1022202
11163,1002015
11164,1124242
11165,1042688
11166,1259431
11167,1002104
11168,1259105
11169,1019902
11170,1016520
11171,1095706
11172,1000292227
11173,1174339
11174,1262734
11175,1000870
11176,1024493
11177,1004697771
11178,1032780
11179,1179802
11180,1094688
11181,1254251
11182,1098233
11183,1095838
11184,1090216
11185,1242407
11186,1094017
11187,1122100
11188,1285084
11189,1023748
11190,1019104
11191,1115022
11192,1122010
11193,1257625
11194,1294873
11195,1130595
11196,1007149
11197,1280368
11198,1129821
11199,1017292
11200,11217231221
11201,1001191
11202,1094823
11203,1018426
11204,1002635
11205,1279122
11206,1004638
11207,1033875
11208,1000500
11209,1038273
11210,1004182
11211,1117777
11212,1120654
11213,1002040
11214,1002651
11215,1262955
11216,1001019
11217,1006169
11218,1001604
11219,1251694
11220,1200453
11221,1035177213
11222,1025198
11223,1239422
11224,1254081
11225,1040553
11226,1018680
11227,1094807
11228,1002732
11229,1094831
11230,1272896
11231,1016326
11232,1255800
11233,1018256
11234,1001892
11235,1095676
11236,10163261178
11237,1094920
11238,1288148
11239,1016660
11240,1227599
11241,1179730
11242,1002910
11243,1001264
11244,1127225
11245,1005936
11246,1000659
11247,1005901
11248,1111566
11249,1287397
11250,1095366
11251,1021176
11252,1203401
11253,1023047
11254,1274279
11255,1097415
11256,1220004
11257,1299930
11258,1004999
11259,1001400
11260,100013
11261,1132245
11262,1000748
11263,1025147
11264,1005227
11265,1030663
11266,1287222
11267,1129970
11268,1003089
11269,1019376
11270,1005073
11271,1255142
11272,1050800
11273,1257544
11274,12556491061
11275,1291556
11276,1255614
11277,1021982
11278,1034839
11279,1017756
11280,1019600
11281,1004204
11282,1033794
11283,1021400
11284,1002759
11285,1054759447
11286,1248170
11287,1204530
11288,1179705
11289,1255916
11290,1002490
11291,1219383
11292,1114905
11293,1002333
11294,1262963
11295,1023810
11296,1116380
11297,1018590
11298,1227580
11299,1093991
11300,1095510
11301,1227360
11302,1002392
11303,1217550
11304,1019732
11305,1030051
11306,1108379
11307,1262084
11308,1005669
11309,1108719
11310,1017039
11311,1023268
11312,1002953
11313,1000470
11314,1130587
11315,1025104
11316,1261720
11317,1268740
11318,1019767
11319,1001566770
11320,1239414
11321,1110730
11322,1236938
11323,1227475
11324,1003380
11325,1017110
11326,1045865
11327,1125966
11328,10004201151
11329,1257536
11330,1037668
11331,1022709
11332,1295802
11333,1036726
11334,1005014
11335,1003445
11336,1131354
11337,1275607
11338,1033530
11339,1003984
11340,1253832
11341,1004387
11342,1111477
11343,1215035
11344,1094475
11345,1036777
11346,1017152
11347,1241214
11348,1302183
11349,1004506
11350,1217585
11351,1094947
11352,1020420
11353,1217402
11354,1033867
11355,1205692
11356,1034847
11357,1005693
11358,1022245
11359,1033840
11360,1019783
11361,1246097
11362,1095838064
11363,1204971
11364,1000977
11365,1004000
11366,1094920155
11367,1236156
11368,1220500
11369,1213288
11370,1096702
11371,1097369
11372,1093738
11373,1003488
11374,1017730
11375,1130838
11376,1022415
11377,1023721
11378,1000845
11379,1266535
11380,1040480
11381,1098551
11382,1018140
11383,1001450
11384,1125354
11385,1133136
11386,1027565
11387,1094947165
11388,1018035
11389,1205781
11390,1004077
11391,1002740
11392,1024299
11393,1018051
11394,1277260
11395,1007882
11396,1006274
11397,1204360
11398,1002449
11399,1001043
11400,1003798
11401,1276964
11402,1050796
11403,1000551
11404,1000527
11405,1116800
11406,1255703
11407,1257838
11408,1094548
11409,1016490
11410,1002406
11411,1024973
11412,1000330
11413,1095323
11414,1281038
11415,1017276
11416,1052152
11417,1006533
11418,1001795
11419,1036793
11420,1276956
11421,1032771
11422,1017128
11423,1033050
11424,1002813
11425,1021923
11426,1255797
11427,1004646
11428,1034731
11429,1260090
11430,1132636
11431,1018019
11432,1042254
11433,1122398
11434,1123548
11435,1115359
11436,1006541
11437,1117602
11438,1001027
11439,1121855
11440,1005545
11441,1094092
11442,1277960
11443,1102125
11444,1094734
11445,1094955
11446,1281127
11447,1210750
11448,1067540
11449,1001183
11450,1003496
11451,1057820
11452,1002929
11453,1016385
11454,1017284
11455,1003550
11456,1021664
11457,1263617
11458,1098012
11459,1036220
11460,1040421
11461,1019538
11462,1000888
11463,1003437
11464,1023977
11465,1039288
11466,1093207
11467,1001302
11468,1005421
11469,1249592
11470,1004689
11471,1249657
11472,1257382
11473,1019945
11474,1125958
11475,1002970
11476,1040782
11477,1022385
11478,1049445
11479,1094599
11480,1039644
11481,1255134
11482,1049208
11483,1002597
11484,1020030
11485,1001957
11486,1278606
11487,1017144
11488,1127900
11489,1122770
11490,1121723
11491,1219650
11492,1044672
11493,1093460
11494,1127144
11495,1225588
11496,1018175
11497,1020250
11498,1042394
11499,1007475
11500,1002570
11501,1028421
11502,1094661
11503,1024833
11504,1114956
11505,1134825
11506,1000632
11507,1030205
11508,1247999
11509,1107895
11510,1108336
11511,1023802
11512,1111116
11513,1104829
11514,1004379
11515,1037404
11516,1122401
11517,1007181
11518,1094513
11519,1063146
11520,1035169
11521,1005740
11522,1126415
11523,1003216
11524,1130897
11525,1202367
11526,1217569
11527,1002058
11528,1017969
11529,1107747
11530,1204556
11531,1097350
11532,1017934
11533,1036769
11534,1246011
11535,1202170
11536,1021842
11537,1020218
11538,1261754
11539,1004875
11540,1114468
11541,1018191
11542,1001647
11543,1097865
11544,1039679
11545,1254294
11546,1210700
11547,1094645
11548,1204483
11549,1001566
11550,1005030
11551,1262114
11552,1225235
11553,1019686
11554,1098322
11555,1150901
11556,1004476
11557,1040723
11558,1042068
11559,1095463166
11560,1003097
11561,1299492
11562,1094742
11563,1035630
11564,1095463
11565,1016709
11566,1002872
11567,1017098
11568,1027514
11569,1130200
11570,1126172
11571,1037021
11572,1279114
11573,1035177
11574,1242261
11575,1114484
11576,1000853
11577,1302108
11578,1023411
11579,1110624
11580,1124846
11581,1108867
11582,1096753
11583,1094416063
11584,1016873
11585,1018515
11586,1033638
11587,1043340
11588,1129929
11589,1040642
11590,1009125
11591,1036521
11592,1284550
11593,1034049
11594,1004255
11595,1113763
11596,1116479
11597,1205684
11598,1110250
11599,1266845
11600,1130188
11601,1255126
11602,1000586017
11603,1128515
11604,1072358
11605,1017721
11606,1016695
11607,1193562
11608,1024655
11609,1236792
11610,1035959
11611,1203410775
11612,1094610
11613,1038133
11614,1001094
11615,1023918
11616,1000390
11617,1241796
11618,1025040
11619,1255673
11620,1129503
11621,1000918
11622,1034359
11623,1059025
11624,1227548
11625,1033760
11626,1024175
11627,1277006
11628,1211293
11629,1233998
11630,1002546
11631,1204521
11632,1205854
11633,1278134
11634,1242415
11635,1006819
11636,1284517
11637,1037609
11638,1277901
11639,1019295
11640,1129376
11641,1004719
11642,1119290
11643,1016822
11644,1272802
11645,1019910
11646,1041835
11647,1028871
11648,1213237
11649,1002503
11650,1024060
11651,1134647
11652,1016342
11653,1023004
11654,1204564
11655,1016938
11656,12687401252
11657,1035169158
11658,1114700
11659,1049399
11660,1022440
11661,1262254
11662,1094009
11663,1003534
11664,1256696
11665,1020145
11666,1005723
11667,1005324
11668,1238299
11669,1019899
11670,1022105
11671,1095609
11672,1034910
11673,1245325
11674,1094726
11675,1040839
11676,1022458
11677,1224786
11678,1185497
11679,1043196
11680,1257455
11681,1016393
11682,1000969
11683,1000519
11684,1039245
11685,1266527
11686,1021753
11687,1259369
11688,1261746
11689,1093770
11690,1122991
11691,1037870
11692,1019422
11693,1281100
11694,1095536
11695,1038435
11696,1096109
11697,1129040
11698,1000950
11699,1002201
11700,1051679
11701,1034677
11702,1098632
11703,1124803
11704,1111515
11705,1129139
11706,1047540
11707,1003054
11708,1122070
11709,1257927
11710,1097741
11711,1110012
11712,1225502
11713,1272772
11714,1042491
11715,1095323164
11716,1017306
11717,1007122
11718,1232487
11719,1026720
11720,1000900
11721,1001760
11722,1273728
11723,1005065
11724,1035274
11725,1292129
11726,1021800
11727,1039695
11728,1119710
11729,1038745
11730,1174495
11731,1213440
11732,1000616
11733,1044265
11734,1006762
11735,1219960
11736,1111582
11737,1122924
11738,1289055
11739,1150880
11740,1020480
11741,1018566
11742,1254120
11743,1100483
11744,1110179
11745,1262467
11746,1005197
11747,1000675
11748,1100769
11749,1041169
11750,1291831
11751,1000411
11752,1037730
11753,1034570
11754,1037412
11755,1134655
11756,1001817
11757,1056360
11758,1005944
11759,1204548
11760,1098160
11761,1060830
11762,1280708
11763,1000454
11764,1301829
11765,1005502
11766,1283057
11767,1096613
11768,1003968
11769,1134086
11770,1180142
11771,1039580
11772,1255169
11773,1100297
11774,1008692
11775,1257501
11776,1121960
11777,1278800
11778,1006339
11779,1019678
11780,1003402342
11781,1126210
11782,1255649
11783,1236865
11784,1052195
11785,1179489
11786,1275593
11787,1098292
11788,1036998
11789,1019031
11790,10004701067
11791,1003526
11792,1035037
11793,1035835
11794,1098667
11795,1008455
11796,1002295
11797,1282298
11798,1018531
11799,1046144
11800,1133527
11801,1232533
11802,1004565
11803,1003313
11804,1020200
11805,1096095
11806,1095684
11807,1095595
11808,1020510
11809,1019155
11810,1262211
11811,1033735
11812,1125184
11813,1277146
11814,1225529
11815,1284584
11816,1127187
11817,1037129
11818,1102877
11819,1097288
11820,1095757
11821,1287273
11822,1242385
11823,1003402
11824,1108263
11825,1050460
11826,1035061
11827,1257498
11828,1042840
11829,1036670
11830,1094556
11831,1100041
11832,1227629
11833,1035312
11834,1257560
11835,1007068
11836,1127942
11837,1022083
11838,1001582
11839,1261290
11840,1019350
11841,1239295
11842,1047647
11843,1004310
11844,1128485
11845,1002252
11846,1020684
11847,1007025
11848,1043781
11849,1009303
11850,1193589
11851,1114530
11852,1225464
11853,1027956
11854,1098225
11855,1036505
11856,1242482
11857,1303970
11858,1025163
11859,1094432015
11860,1000829
11861,1040251
11862,1261304
11863,1257773
11864,1002937
11865,1019384
11866,1283472
11867,1043471
11868,1040430
11869,1128507
11870,1016539
11871,1002899
11872,1017365
11873,1042092
11874,1002155
11875,1005103
11876,1285068
11877,1225375
11878,1210742
11879,1121910
11880,1033883
11881,1219316
11882,1095714
11883,1041800
11884,1109545
11885,1295110
11886,1109243
11887,1038591
11888,1003160
11889,1241443
11890,1238272
11891,1108883
11892,1003070
11893,1202340
11894,1096079
11895,1225642
11896,1033042
11897,1119729
11898,1027506
11899,10004461152
11900,1124030
11901,1005928
11902,1253549
11903,1020650
11904,1019481
11905,1017187315
11906,1024396
11907,1038001
11908,1113496
11909,1284487
11910,1096940
11911,1039326
11912,1096320
11913,1096770
11914,1037587
11915,1205862
11916,1017020
11917,1024701
11918,1022091
11919,1070932
11920,1254413
11921,1033557
11922,1006754
11923,1001973
11924,1003240
11925,1260715
11926,1225480
11927,1289853
11928,1022539
11929,1118650
11930,1046993
11931,1215744
11932,1040626
11933,1096680
11934,1253662
11935,1005979
11936,1021478
11937,1029266
11938,1096133
11939,1000942
11940,1095269
11941,1021702
11942,1021389
11943,1202146
11944,1238442
11945,1111345
11946,1210734
11947,1034030
11948,1259547
11949,1018108
11950,1114034
11951,1239074
11952,1095161
11953,1095781
11954,1088050
11955,1002643
11956,1038400
11957,1028944
11958,1262840
11959,1042033
11960,1248944
11961,1202600
11962,1025279
11963,1044230
11964,1238302
11965,1018370
11966,1120492
11967,1098730
11968,1111485
11969,1016687
11970,1035193
11971,1040162
11972,1019880
11973,1017217
11974,1184695
11975,1291840
11976,1045288
11977,1016504
11978,1017829
11979,1006037
11980,1096621
11981,1280899
11982,1094491
11983,1092103
11984,1225472
11985,1004328
11986,1097989
11987,1025295
11988,1034820
11989,1212311
11990,1022873
11991,1283413
11992,1022814
11993,1222406
11994,1211277
11995,1017748
11996,1252860
11997,1100653
11998,1050427
11999,1266772
12000,1001116
12001,1111400
12002,1004484
12003,1206591
12004,1109340
12005,1020560
12006,1002562
12007,1203126
12008,1094424
12009,1001540
12010,1066030
12011,1302191
12012,1112988
12013,1035029
12014,1100548
12015,1303180
12016,1254359
12017,1018728
12018,1001035
12019,1017764
12020,1193724
12021,1262424
12022,1020595
12023,1236148
12024,1120603
12025,1033646
12026,1003020
12027,1001353
12028,1027352
12029,1059009
12030,1131915
12031,1094459307
12032,1262491
12033,1038222
12034,1253697
12035,1000543
12036,1128256
12037,1002619
12038,1001663
12039,1287389
12040,1096907
12041,1042785
12042,1099779
12043,1150979
12044,1263188
12045,1193864
12046,1097768
12047,1239066
12048,1018507
12049,1129368
12050,1036750
12051,1122878
12052,1095633
12053,1123629
12054,1034294
12055,1280740
12056,1225138
12057,1128230
12058,1045032
12059,1125591379
12060,1036378
12061,1109570
12062,1116622
12063,1028952
12064,1035533
12065,1000896
12066,1053930
12067,1042742
12068,1020242
12069,1128213
12070,1024884
12071,1260936
12072,1259512
12073,1261738
12074,1039962
12075,1129520
12076,1034529
12077,1030841
12078,1286307
12079,1190695
12080,1123106
12081,1266128
12082,1017713
12083,1020803
12084,1262025
12085,1044087
12086,1030671
12087,1248979
12088,1097857
12089,1021532
12090,1055976
12091,1202197
12092,1035622
12093,1094912
12094,1259938
12095,1035800
12096,1294482
12097,1033662
12098,1038214
12099,1122916
12100,1129775
12101,1261967
12102,1277979
12103,1297635
12104,1048538
12105,1263668
12106,1094025
12107,1132172
12108,1036947
12109,1027662
12110,1278630
12111,1016601
12112,1120409
12113,1236865211
12114,1023179
12115,1023900
12116,1225170
12117,1058223
12118,1179500
12119,1023063
12120,1179438
12121,1035088
12122,1002090
12123,1127950
12124,1225510
12125,1004964
12126,1016318
12127,1274023742
12128,1094505
12129,1016369
12130,1100912
12131,1274023
12132,1019236
12133,1000560
12134,1003062
12135,1000608
12136,1257412
12137,1259725
12138,1205501
12139,1001922
12140,1283103
12141,1093851776
12142,1259725658
12143,1000276
12144,1020390
12145,1016377
12146,1001825
12147,1000306
12148,1000292
12149,1291475
12150,1130889
12151,1108085
12152,1239260
12153,1002830
12154,1284541
12155,1004093
12156,1100360
12157,1037331
12158,1093347
12159,1017420
12160,1001124
12161,1004530
12162,1193678
12163,1003615
12164,1095900
12165,1193880
12166,1236938200
12167,1017160
12168,1041908
12169,1095617
12170,1238493
12171,1000446
12172,1006525
12173,1103180
12174,1017667
12175,1000985
12176,1001140
12177,1124579
12178,1001329
12179,1280902
12180,1001833
12181,1002724
12182,1001965
12183,1294881
12184,1005235
12185,1002627
12186,1257846
12187,1257714
12188,1130870
12189,1203410
12190,1000560642
12191,1000560045
12192,1000284
12193,1088009
12194,1002120
12195,1205498
12196,1280341
12197,1017209
12198,1001086
12199,1016946
12200,1039709
12201,1278592
12202,1017888
12203,1094416
12204,1020609
12205,1272780
12206,1003941
12207,1279050
12208,1248952
12209,1001167
12210,1000586
12211,1024280
12212,1133071
12213,12556141060
12214,1058029
12215,1280350
12216,1000420
12217,1094432
12218,1000314
12219,1005057
12220,1303090
12221,1025139
12222,1095080
12223,1017187
12224,1125036
12225,1005405
12226,1039989
12227,1096192
12228,1023608
12229,1204505
12230,1004271
12231,1000462
12232,1017489
12233,1215485
12234,1122142
12235,1200461
12236,1016776
12237,1006410
12238,1000713
12239,1019210
12240,1261711
12241,1016350
12242,1033565
12243,1023403
12244,1095358
12245,1000373
12246,1093851
12247,1097431
12248,1001949
12249,1000799
12250,1280376
12251,1000730
12252,1281119
12253,1021648
12254,1022202
12255,1002015
12256,1124242
12257,1042688
12258,1259431
12259,1002104
12260,1259105
12261,1019902
12262,1016520
12263,1095706
12264,1000292227
12265,1174339
12266,1262734
12267,1000870
12268,1024493
12269,1004697771
12270,1032780
12271,1179802
12272,1094688
12273,1254251
12274,1098233
12275,1095838
12276,1090216
12277,1242407
12278,1094017
12279,1122100
12280,1285084
12281,1023748
12282,1019104
12283,1115022
12284,1122010
12285,1257625
12286,1294873
12287,1130595
12288,1007149
12289,1280368
12290,1129821
12291,1017292
12292,11217231221
12293,1001191
12294,1094823
12295,1018426
12296,1002635
12297,1279122
12298,1004638
12299,1033875
12300,1000500
12301,1038273
12302,1004182
12303,1117777
12304,1120654
12305,1002040
12306,1002651
12307,1262955
12308,1001019
12309,1006169
12310,1001604
12311,1251694
12312,1200453
12313,1035177213
12314,1025198
12315,1239422
12316,1254081
12317,1040553
12318,1018680
12319,1094807
12320,1002732
12321,1094831
12322,1272896
12323,1016326
12324,1255800
12325,1018256
12326,1001892
12327,1095676
12328,10163261178
12329,1094920
12330,1288148
12331,1016660
12332,1227599
12333,1179730
12334,1002910
12335,1001264
12336,1127225
12337,1005936
12338,1000659
12339,1005901
12340,1111566
12341,1287397
12342,1095366
12343,1021176
12344,1203401
12345,1023047
12346,1274279
12347,1097415
12348,1220004
12349,1299930
12350,1004999
12351,1001400
12352,100013
12353,1132245
12354,1000748
12355,1025147
12356,1005227
12357,1030663
12358,1287222
12359,1129970
12360,1003089
12361,1019376
12362,1005073
12363,1255142
12364,1050800
12365,1257544
12366,12556491061
12367,1291556
12368,1255614
12369,1021982
12370,1034839
12371,1017756
12372,1019600
12373,1004204
12374,1033794
12375,1021400
12376,1002759
12377,1054759447
12378,1248170
12379,1204530
12380,1179705
12381,1255916
12382,1002490
12383,1219383
12384,1114905
12385,1002333
12386,1262963
12387,1023810
12388,1116380
12389,1018590
12390,1227580
12391,1093991
12392,1095510
12393,1227360
12394,1002392
12395,1217550
12396,1019732
12397,1030051
12398,1108379
12399,1262084
12400,1005669
12401,1108719
12402,1017039
12403,1023268
12404,1002953
12405,1000470
12406,1130587
12407,1025104
12408,1261720
12409,1268740
12410,1019767
12411,1001566770
12412,1239414
12413,1110730
12414,1236938
12415,1227475
12416,1003380
12417,1017110
12418,1045865
12419,1125966
12420,10004201151
12421,1257536
12422,1037668
12423,1022709
12424,1295802
12425,1036726
12426,1005014
12427,1003445
12428,1131354
12429,1275607
12430,1033530
12431,1003984
12432,1253832
12433,1004387
12434,1111477
12435,1215035
12436,1094475
12437,1036777
12438,1017152
12439,1241214
12440,1302183
12441,1004506
12442,1217585
12443,1094947
12444,1020420
12445,1217402
12446,1033867
12447,1205692
12448,1034847
12449,1005693
12450,1022245
12451,1033840
12452,1019783
12453,1246097
12454,1095838064
12455,1204971
12456,1000977
12457,1004000
12458,1094920155
12459,1236156
12460,1220500
12461,1213288
12462,1096702
12463,1097369
12464,1093738
12465,1003488
12466,1017730
12467,1130838
12468,1022415
12469,1023721
12470,1000845
12471,1266535
12472,1040480
12473,1098551
12474,1018140
12475,1001450
12476,1125354
12477,1133136
12478,1027565
12479,1094947165
12480,1018035
12481,1205781
12482,1004077
12483,1002740
12484,1024299
12485,1018051
12486,1277260
12487,1007882
12488,1006274
12489,1204360
12490,1002449
12491,1001043
12492,1003798
12493,1276964
12494,1050796
12495,1000551
12496,1000527
12497,1116800
12498,1255703
12499,1257838
12500,1094548
12501,1016490
12502,1002406
12503,1024973
12504,1000330
12505,1095323
12506,1281038
12507,1017276
12508,1052152
12509,1006533
12510,1001795
12511,1036793
12512,1276956
12513,1032771
12514,1017128
12515,1033050
12516,1002813
12517,1021923
12518,1255797
12519,1004646
12520,1034731
12521,1260090
12522,1132636
12523,1018019
12524,1042254
12525,1122398
12526,1123548
12527,1115359
12528,1006541
12529,1117602
12530,1001027
12531,1121855
12532,1005545
12533,1094092
12534,1277960
12535,1102125
12536,1094734
12537,1094955
12538,1281127
12539,1210750
12540,1067540
12541,1001183
12542,1003496
12543,1057820
12544,1002929
12545,1016385
12546,1017284
12547,1003550
12548,1021664
12549,1263617
12550,1098012
12551,1036220
12552,1040421
12553,1019538
12554,1000888
12555,1003437
12556,1023977
12557,1039288
12558,1093207
12559,1001302
12560,1005421
12561,1249592
12562,1004689
12563,1249657
12564,1257382
12565,1019945
12566,1125958
12567,1002970
12568,1040782
12569,1022385
12570,1049445
12571,1094599
12572,1039644
12573,1255134
12574,1049208
12575,1002597
12576,1020030
12577,1001957
12578,1278606
12579,1017144
12580,1127900
12581,1122770
12582,1121723
12583,1219650
12584,1044672
12585,1093460
12586,1127144
12587,1225588
12588,1018175
12589,1020250
12590,1042394
12591,1007475
12592,1002570
12593,1028421
12594,1094661
12595,1024833
12596,1114956
12597,1134825
12598,1000632
12599,1030205
12600,1247999
12601,1107895
12602,1108336
12603,1023802
12604,1111116
12605,1104829
12606,1004379
12607,1037404
12608,1122401
12609,1007181
12610,1094513
12611,1063146
12612,1035169
12613,1005740
12614,1126415
12615,1003216
12616,1130897
12617,1202367
12618,1217569
12619,1002058
12620,1017969
12621,1107747
12622,1204556
12623,1097350
12624,1017934
12625,1036769
12626,1246011
12627,1202170
12628,1021842
12629,1020218
12630,1261754
12631,1004875
12632,1114468
12633,1018191
12634,1001647
12635,1097865
12636,1039679
12637,1254294
12638,1210700
12639,1094645
12640,1204483
12641,1001566
12642,1005030
12643,1262114
12644,1225235
12645,1019686
12646,1098322
12647,1150901
12648,1004476
12649,1040723
12650,1042068
12651,1095463166
12652,1003097
12653,1299492
12654,1094742
12655,1035630
12656,1095463
12657,1016709
12658,1002872
12659,1017098
12660,1027514
12661,1130200
12662,1126172
12663,1037021
12664,1279114
12665,1035177
12666,1242261
12667,1114484
12668,1000853
12669,1302108
12670,1023411
12671,1110624
12672,1124846
12673,1108867
12674,1096753
12675,1094416063
12676,1016873
12677,1018515
12678,1033638
12679,1043340
12680,1129929
12681,1040642
12682,1009125
12683,1036521
12684,1284550
12685,1034049
12686,1004255
12687,1113763
12688,1116479
12689,1205684
12690,1110250
12691,1266845
12692,1130188
12693,1255126
12694,1000586017
12695,1128515
12696,1072358
12697,1017721
12698,1016695
12699,1193562
12700,1024655
12701,1236792
12702,1035959
12703,1203410775
12704,1094610
12705,1038133
12706,1001094
12707,1023918
12708,1000390
12709,1241796
12710,1025040
12711,1255673
12712,1129503
12713,1000918
12714,1034359
12715,1059025
12716,1227548
12717,1033760
12718,1024175
12719,1277006
12720,1211293
12721,1233998
12722,1002546
12723,1204521
12724,1205854
12725,1278134
12726,1242415
12727,1006819
12728,1284517
12729,1037609
12730,1277901
12731,1019295
12732,1129376
12733,1004719
12734,1119290
12735,1016822
12736,1272802
12737,1019910
12738,1041835
12739,1028871
12740,1213237
12741,1002503
12742,1024060
12743,1134647
12744,1016342
12745,1023004
12746,1204564
12747,1016938
12748,12687401252
12749,1035169158
12750,1114700
12751,1049399
12752,1022440
12753,1262254
12754,1094009
12755,1003534
12756,1256696
12757,1020145
12758,1005723
12759,1005324
12760,1238299
12761,1019899
12762,1022105
12763,1095609
12764,1034910
12765,1245325
12766,1094726
12767,1040839
12768,1022458
12769,1224786
12770,1185497
12771,1043196
12772,1257455
12773,1016393
12774,1000969
12775,1000519
12776,1039245
12777,1266527
12778,1021753
12779,1259369
12780,1261746
12781,1093770
12782,1122991
12783,1037870
12784,1019422
12785,1281100
12786,1016318
12787,1274023742
12788,1094505
12789,1016369
12790,1100912
12791,1274023
12792,1019236
12793,1000560
12794,1003062
12795,1000608
12796,1257412
12797,1259725
12798,1205501
12799,1001922
12800,1283103
12801,1093851776
12802,1259725658
12803,1000276
12804,1020390
12805,1016377
12806,1001825
12807,1000306
