EAN,SKU,Nome,Marca,Descrição,Farmácia,Preço_sem_desconto,Preço_com_desconto,Porcentagem_desconto,Cidade,Região
7896306618420.0,7743,TRENTO CHOCOLATE WAFER MASSIMO 30 G x 1,TRENTO,Trento Chocolate Wafer Massimo 30 G X,Farma Conde,2.45,2.45,0.0,São Paulo,Sudeste
7896306621147.0,7745,TRENTO CHOCOLATE MASSIMO DARK 30 G x 1,TRENTO,Chocolate Trento Massimo Dark 30,Farma Conde,2.45,2.45,0.0,São Paulo,Sudeste
7896306618291.0,7742,TRENTO CHOCOLATE WAFER TORTA LIMAO 32 G x 1,TRENTO,Chocolate Trento Torta Limão 32,Farma Conde,2.45,2.45,0.0,São Paulo,Sudeste
7896306620133.0,7746,Chocolate Trento Massimo Pacoca 30G,TRENTO,Chocolate Trento Massimo Pacoca 30,Farma Conde,2.45,2.45,0.0,São Paulo,Sudeste
7897930777743.0,14105,CETAPHIL LOCAO HIDRATANTE PELE NORMAL A SECA - HIDRATANTE CORPORAL - 473ML,CETAPHIL,"Cetaphil Loção Hidratante é ideal para pele normal a seca, pois possui formulação leve e não oleosa. Pode ser utilizado no rosto e corpo. Sua fórmula é enriquecida com emolientes e umectantes, que previnem a perda de umidade da pele, proporcionando mais de 96 horas de hidratação após a aplicação. Contém glicerina, dimeticona e óleo de macadâmia, que promovem hidratação e ajudam a repor lipídios do estrato córneo.",Farma Conde,79.99,79.99,0.0,São Paulo,Sudeste
7897930777798.0,8497,Cetaphil Hidratante Corporal Pele Seca 453g,CETAPHIL,"Cetaphil é uma marca de dermocosméticos para cuidados especiais da Galderma.Composta por higienizadores, hidratantes e fotoprotetores, esta linha é indicada pelos melhores dermatologistas no Brasil e Estados Unidos para o uso diário, devido à sua formulação suave, sem perfume, hipoalergênica e com pH neutro.Hidratação profunda, ideal para uso corporal e em áreas extremamente ressecadas através do hidrogel sintético e óleo de amêndoas.Proporciona alto poder de hidratação e deixa a pele macia e saudável. Ideal para uso também em áreas extremamentes ressecadas.Para peles extremamente seca e sensíveis.",Farma Conde,79.99,68.56,0.14,São Paulo,Sudeste
7897930777781.0,14235,CREME HIDRATANTE CETAPHIL PARA PELE EXTREMAMENTE SECA E SENSIVEL COM 250G,CETAPHIL,"Cetaphil Creme Hidratante é ideal para hidratação de peles sensíveis, extremamente secas e áreas como cotovelos, joelhos e calcanhares. Sua fórmula contém uma combinação única de emolientes extrapotentes para suavizar a pele e aliviar os sinais de ressecamento, além de hidratantes que retêm a umidade da pele, prevenindo a perda de água.",Farma Conde,87.49,87.49,0.0,São Paulo,Sudeste
7897930777774.0,8535,LOCAO HIDRATANTE CETAPHIL ADVANCED MOISTURIZE 473ML,CETAPHIL,"Loção hidratante corporal.
Para peles secas, extrassecas e sensíveis.
Fórmula não oleosa e sem fragrância.
Clinicamente testado.",Farma Conde,151.49,151.49,0.0,São Paulo,Sudeste
7897930777682.0,30809,CETAPHIL LOCAO ADVANCED MOISTURIZER 226 G x 1,CETAPHIL,"A Loção Hidratante Cetaphil Advanced Moisturize foi desenvolvida para suavizar a pele e aliviar os sinais de ressecamento. Sua fórmula contém agentes hidratantes que formam uma barreira protetora que previne a perda de água. Não oleoso, pode ser utilizado diariamente. Sem perfume.",Farma Conde,99.99,99.99,0.0,São Paulo,Sudeste
7897930761612.0,32437,Cetaphil Loção De Limpeza Galderma 300Ml,CETAPHIL,"Limpa profundamente a pele de forma suave removendo impurezas e maquiagem inclusive na área dos olhos, sem irritar.",Farma Conde,82.99,82.99,0.0,São Paulo,Sudeste
7897930761971.0,12517,Cetaphil Locao Limpeza Pele Sensiveis E Secas 120 Ml,CETAPHIL,"A Loção de Limpeza Cetaphil é ultra suave, hipoalergênico e sem perfume. Indicado para pele seca e sensível. Ideal para o uso na limpeza diária, remoção da maquiagem e pele sensibilizada.Limpa profundamente a pele de forma ultra suave, deixando-a macia e saudável. Tecnologia Syndet: protege a barreira cutânea. Tecnologia Lipid Free: permite o uso sem enxágue.",Farma Conde,39.99,39.99,0.0,São Paulo,Sudeste
7897930762312.0,14353,Cetaphil Restoraderm Sabonete Líquido Galderma Com 295Ml Para Pele Muito Seca,CETAPHIL,Cetaphil Restoraderm Sabonete Líquido Galderma Com 295Ml Para Pele Muito Sec,Farma Conde,99999.0,99999.0,0.0,São Paulo,Sudeste
7897930762268.0,8558,Cetaphil Restoraderm Loção Hidratante Galderma,CETAPHIL,Cetaphil Loção Hidratante Pele Normal a Seca realiza uma hidratação suave para pele normal a seca. Uso diário.,Farma Conde,99999.0,99999.0,0.0,São Paulo,Sudeste
7897930761575.0,31577,Cetaphil Sabonete Liquido 300 Ml,CETAPHIL,Remove impurezas e excesso de oleosidade sem deixar resíduos.,Farma Conde,99999.0,99999.0,0.0,São Paulo,Sudeste
4005808539680.0,9885,Nivea Loção Pos Barba Silver Protect,NIVEA,Nivea Loção Pos Barba Silver Protect X,Farma Conde,99999.0,99999.0,0.0,São Paulo,Sudeste
4005808572175.0,11321,Nivea Visage B Pro Gel Creme Hidratante Equilibrio Nutritivo Fps30 50 G,NIVEA,Nivea Visage B Pro Gel Creme Hidratante Equilibrio Nutritivo Fps30 50 G X,Farma Conde,99999.0,99999.0,0.0,São Paulo,Sudeste
7891000312919.0,26773,Chocolate Classic Ao Leite 25Gr,NESTLE CONVENIENCIA,Chocolate Classic Ao Leite 25G,Farma Conde,2.49,2.49,0.0,São Paulo,Sudeste
7897129302626.0,35583,PAPULESS GEL GRAU II 40MG 25 G x 1 (/G),PAPULESS,Papuless Gel Grau Ii 40Mg 25 G X 1 (/G,Farma Conde,82.99,82.99,0.0,São Paulo,Sudeste
7892840820381.0,15430,Batata Palha Tradicional Elma Chips Sache 100G,ELMA CHIPS,Batata Palha Tradicional Elma Chips Sachê 100g,Farma Conde,9.49,9.49,0.0,São Paulo,Sudeste
7892840234447.0,8553,Salgadinho Cebolitos,ELMA CHIPS,Salgadinho Cebolito,Farma Conde,18.99,18.99,0.0,São Paulo,Sudeste
7892840251949.0,8023,Pipoca Pronta Doce Caramelizada Elma Chips Cheetos Pacote 55G,ELMA CHIPS,Pipoca Pronta Doce Caramelizada Elma Chips Cheetos Pacote 55,Farma Conde,4.99,4.99,0.0,São Paulo,Sudeste
7891000276556.0,7756,NESTLE ALPINO CHOCOLATE BLACK TOP 90 G x 1,NESTLE,Chocolate Alpino Black Top 90G,Farma Conde,7.99,7.99,0.0,São Paulo,Sudeste
7891000092606.0,8009,NESTLE LOLLO CHOCOLATE 28 G x 1,NESTLE,Nestle Lollo Chocolate 28 G X,Farma Conde,2.99,2.99,0.0,São Paulo,Sudeste
7891000276792.0,7969,NESTLE PRESTIGIO CHOCOLATE CLASSIC 90 G x 1,NESTLE,Chocolate Nestle Prestigio 90G,Farma Conde,7.99,7.99,0.0,São Paulo,Sudeste
7891000276952.0,7951,NESTLE CRUNCH CHOCOLATE AMENDOIM 90 G x 1,NESTLE,Nestle Crunch Chocolate Amendoim 90 G X,Farma Conde,7.99,6.99,0.13,São Paulo,Sudeste
7891000251133.0,24815,NESTLE PRESTIGIO CHOCOLATE BRANCO 33 G x 1,NESTLE,Chocolate Prestigio Branco 33G,Farma Conde,2.99,2.99,0.0,São Paulo,Sudeste
7891000276594.0,9339,Chocolate Alpino Extr.Cremoso 90Gr,NESTLE,Chocolate Alpino Extr.Cremoso 90G,Farma Conde,99999.0,99999.0,0.0,São Paulo,Sudeste
7899975800912.0,9759,Picole Lacta Laka,NESTLE,Picole Lacta Lak,Farma Conde,99999.0,99999.0,0.0,São Paulo,Sudeste
7899975800936.0,9760,Picole Lacta Ao Leite,NESTLE,Picole Lacta Ao Leit,Farma Conde,99999.0,99999.0,0.0,São Paulo,Sudeste
7622300991456.0,7857,Chocolate Lacta Ao Leite 90G,LACTA,"O chocolate Lacta ao Leite, agora com mais sabor para você compartilhar essa alegria",Farma Conde,8.99,8.99,0.0,São Paulo,Sudeste
7622210709523.0,7968,LACTA CHOCOLATE SHOT 165 G x 1,LACTA,Lacta Chocolate Shot 165 G X,Farma Conde,12.99,12.99,0.0,São Paulo,Sudeste
7622210942890.0,21147,Bisc Lacta Rech. Ao Leite 90Gr,LACTA,Bisc Lacta Rech. Ao Leite 90G,Farma Conde,5.99,5.99,0.0,São Paulo,Sudeste
7622210689627.0,25301,LACTA CHOCOLATE INTENSE 60% CACAU ORIGINAL 85 G x 1,LACTA,Chocolate Lacta Intense 60%Cacau Original 85G,Farma Conde,12.99,12.99,0.0,São Paulo,Sudeste
7622300862367.0,7919,Chocolate Lacta Ao Leite 20Gr,LACTA,Chocolate Lacta Ao Leite 20G,Farma Conde,99999.0,99999.0,0.0,São Paulo,Sudeste
7622210649577.0,20054,LACTA BISCOITO RECHEADO SONHO DE VALSA 90 G x 1,LACTA,Bisc Lacta Rech.S.Valsa 90G,Farma Conde,6.49,6.49,0.0,São Paulo,Sudeste
7622210689665.0,25302,Chocolate Lacta Intense 60%Cacau Cafe 85Gr,LACTA,Chocolate Lacta Intense 60%Cacau Cafe 85G,Farma Conde,99999.0,99999.0,0.0,São Paulo,Sudeste
7622210690029.0,25304,Chocolate Lacta Intense 60%Cacau Laranja 85Gr,LACTA,Chocolate Lacta Intense 60%Cacau Laranja 85G,Farma Conde,99999.0,99999.0,0.0,São Paulo,Sudeste
7622210732323.0,25306,Chocolate Lacta Intense60%Cacau Mix Nuts 85Gr,LACTA,Chocolate Lacta Intense60%Cacau Mix Nuts 85G,Farma Conde,99999.0,99999.0,0.0,São Paulo,Sudeste
7622210700001.0,25305,Chocolate Lacta Intense 40% Cacau Original 85Gr,LACTA,Chocolate Lacta Intense 40% Cacau Original 85G,Farma Conde,99999.0,99999.0,0.0,São Paulo,Sudeste
7622210689801.0,25303,Chocolate Lacta Intense 60%Cacau Menta 85Gr,LACTA,Chocolate Lacta Intense 60%Cacau Menta 85G,Farma Conde,99999.0,99999.0,0.0,São Paulo,Sudeste
7622210866790.0,19169,Choc Lacta Rech Caramelo Salgado C/Coco,LACTA,Choc Lacta Rech Caramelo Salgado C/Coc,Farma Conde,99999.0,99999.0,0.0,São Paulo,Sudeste
7622210869050.0,19168,Choc Lacta Rech.Geleia De Morango/Baunilha/Amendoim,LACTA,Choc Lacta Rech.Geleia De Morango/Baunilha/Amendoi,Farma Conde,99999.0,99999.0,0.0,São Paulo,Sudeste
7622210942944.0,17591,LACTA BISCOITO RECHEADO LAKA 90 G x 1,LACTA,Bisc Lacta Rech.Laka 90,Farma Conde,7.29,7.29,0.0,São Paulo,Sudeste
7622210782878.0,526,Club Social Crostini Queijo Parmesão E Vegetais 80G,LACTA,Biscoitos Cuidadosamente Assadas Em Um Processo Que As Deixam Com Uma Textura Extra Crocante.,Farma Conde,99999.0,99999.0,0.0,São Paulo,Sudeste
7898024397915.0,7517,NUTELLA SNACK B READY AVELA 22 G x 1,NUTELLA,"O Biscoito Recheado B-Ready Nutella 22g proporciona uma experiência única, unindo o sabor autêntico e cremoso de nutella com um wafer leve e crocante",Farma Conde,4.99,4.49,0.1,São Paulo,Sudeste
7899706126335.0,2493,AGUA MICELAR SOLUCAO LIMPEZA 200 ML x 1,AGUA MICELAR,"A Água Micelar Hialurônico da L’Oréal Paris é uma solução de limpeza facial com múltiplos benefícios eficazes para a sua pele: limpa, demaquila, purifica, reequilibra, tonifica, suaviza e preenche a pele com hidratação. Sua fórmula é composta por partículas chamadas de micelas, que agem como ímãs captando e eliminando as impurezas e a maquiagem do rosto. Mas seu diferencial está na presença do Ácido Hialurônico, ingrediente com poder preenchedor que auxilia na hidratação da pele e previne o aparecimento de linhas de expressão.",Farma Conde,22.99,22.99,0.0,São Paulo,Sudeste
7896006245322.0,3114,Diamox 250Mg Caixa Com 25 Comprimidos,DIAMOX,"Este medicamento é destinado ao tratamento adjuvante de edema (acúmulo anormal de líquido) devido à insuficiência cardíaca congestiva (doença caracterizada pelo mau funcionamento do coração, quando este não está sendo capaz de bombear o sangue em direção aos tecidos e suprir a necessidade de oxigênio e nutrientes do organismo); edema induzido por medicamentos; epilepsias (distúrbio caracterizado pela tendência de sofrer convulsões recorrentes), pequeno mal não especificado, sem crises de grande mal (crise de ausência), convulsões não classificadas em outras partes; glaucoma primário de ângulo aberto (doença em que a pressão dentro do olho encontra-se aumentada.",Farma Conde,22.28,18.27,0.18,São Paulo,Sudeste
3337875543248.0,8123,MINERAL 89 GEL 50 ML x 1,MINERAL 89,VICHY MINERAL 89 50 ML,Farma Conde,203.99,179.98,0.12,São Paulo,Sudeste
7891142202376.0,12407,GLYCARE LOCAO DUO MASCARA E SABONETE PARA PELE OLEOSA 120 G x 1,GLYCARE,Glycare Duo 120,Farma Conde,72.99,72.99,0.0,São Paulo,Sudeste
7891142202352.0,12406,Glycare Locao Hidratante Para Peles Asperas 60 Ml,GLYCARE,Glycare Locao Hidratante Para Peles Asperas 60 Ml X,Farma Conde,99999.0,99999.0,0.0,São Paulo,Sudeste
7891142145512.0,14123,Glycare Sabonete Barra 90 G,GLYCARE,Glycare Sabonete Barra 90 G X,Farma Conde,99999.0,99999.0,0.0,São Paulo,Sudeste
7891142145536.0,15306,Glycare Sabonete Líquido Mantecorp 120Ml,GLYCARE,Glycare Sabonete Líquido Mantecorp 120M,Farma Conde,99999.0,99999.0,0.0,São Paulo,Sudeste
7622300860899.0,8505,Trident Fresh Goma De Mascar Cereja Ice 8 G C/5,TRIDENT,Trident Fresh Goma De Mascar Cereja Ice 8 G X,Farma Conde,2.45,2.45,0.0,São Paulo,Sudeste
7622300847753.0,8019,TRIDENT GOMA DE MASCAR MELANCIA 25.2 G x 14,TRIDENT,Trident Goma De Mascar Melancia 25.2 G X 1,Farma Conde,8.99,8.99,0.0,São Paulo,Sudeste
7622300847791.0,8018,TRIDENT GOMA DE MASCAR MENTA 25.2 G x 14,TRIDENT,Trident Goma De Mascar Menta 25.2 G X 1,Farma Conde,8.99,8.99,0.0,São Paulo,Sudeste
7622300847838.0,8020,TRIDENT FRESH GOMA DE MASCAR INTENSE 25.2 G x 14,TRIDENT,Trident C/14 Fresh Intens,Farma Conde,8.99,8.99,0.0,São Paulo,Sudeste
7895800304211.0,7538,TRIDENT GOMA DE MASCAR HORTELA MENTA 8 G x 5,TRIDENT,"A Goma de Mascar Trident Hortelã é a goma de mascar sem açúcar e sem glúten que refresca seu hálito, a mente e a atitude, onde quer que você esteja",Farma Conde,3.49,3.49,0.0,São Paulo,Sudeste
7895800430002.0,7584,TRIDENT GOMA DE MASCAR TUTTI-FRUTTI 8 G x 5,TRIDENT,Trident Goma De Mascar Tutti-Frutti 8 G X,Farma Conde,2.45,2.45,0.0,São Paulo,Sudeste
7895800304228.0,1054,TRIDENT GOMA DE MASCAR MENTA/MENTA VERDE 8 G x 5,TRIDENT,"A Goma de Mascar Trident Menta é a goma de mascar sem açúcar e sem glúten que refresca seu hálito, a mente e a atitude, onde quer que você esteja. Trident Menta é refrescante e seu sabor dura muito mais que um chiclete comum, sem dúvida é um dos maiores aliados para uma saúde bucal saudável",Farma Conde,2.45,2.45,0.0,São Paulo,Sudeste
7895800201503.0,7596,TRIDENT GOMA DE MASCAR MORANGO 8 G x 5,TRIDENT,Trident Goma De Mascar Morango 8 G X,Farma Conde,2.45,2.45,0.0,São Paulo,Sudeste
7622210839602.0,7914,TRIDENT GOMA DE MASCAR BLUEBERRY LEVE MAIS PAGUE MENOS 30.6 G x 18,TRIDENT,"Goma De Mascar Mirtilo Zero Açúcar Trident Caixa 30,6G 18 Unidade",Farma Conde,11.99,11.99,0.0,São Paulo,Sudeste
7622210839640.0,7915,"Goma De Mascar Menta Zero Açúcar Trident Caixa 30,6G 18 Unidades",TRIDENT,"Goma De Mascar Menta Zero Açúcar Trident Caixa 30,6G 18 Unidade",Farma Conde,11.99,11.99,0.0,São Paulo,Sudeste
7622210887658.0,7945,Trident Xfresh Goma De Mascar Crystal Mint 18 G,TRIDENT,Trident Xfresh Goma De Mascar Crystal Mint 18 G X,Farma Conde,99999.0,99999.0,0.0,São Paulo,Sudeste
7622210698056.0,7918,Trident Goma Mascar Canela Hortela MiC/8G C/5,TRIDENT,Trident Goma Mascar Canela Hortela Mix 8 G X,Farma Conde,99999.0,99999.0,0.0,São Paulo,Sudeste
7622210862679.0,7916,"Goma De Mascar Melancia Zero Açúcar Trident Caixa 30,6G 18 Unidades",TRIDENT,"Goma De Mascar Melancia Zero Açúcar Trident Caixa 30,6G 18 Unidade",Farma Conde,99999.0,99999.0,0.0,São Paulo,Sudeste
7891142201164.0,11661,EPISOL LOCAO HOMEM FPS45 60 G x 1,EPISOL,Episol Locao Homen Fps 45 60 G X,Farma Conde,98.99,81.99,0.17,São Paulo,Sudeste
7891142144447.0,14734,Episol Locao Color Morena Mais Fps30 40 G,EPISOL,Episol Locao Color Morena Mais Fps30 40 G X,Farma Conde,86.49,86.49,0.0,São Paulo,Sudeste
7891142144287.0,14373,EPISOL LOCAO COLOR PELE MORENA FPS30 40 G x 1,EPISOL,Episol Locao Color Pele Morena Fps30 40 G X,Farma Conde,86.49,86.49,0.0,São Paulo,Sudeste
7891142143648.0,12849,EPISOL LOCAO INFANTIL FPS50 120 ML,EPISOL,Episol Locao Infantil Fps50 120 Ml X,Farma Conde,109.99,109.99,0.0,São Paulo,Sudeste
7891142203960.0,12855,Protetor Solar Episol Color Pele Negra Fps70 40G,EPISOL,Protetor Solar Episol Color Pele Negra Fps70 40,Farma Conde,99999.0,99999.0,0.0,São Paulo,Sudeste
7891142145727.0,12856,Protetor Solar Episol Color Pele Morena Mais Fps 70 40G,EPISOL,Protetor Solar Episol Color Pele Morena Mais Fps 70 40,Farma Conde,99999.0,99999.0,0.0,São Paulo,Sudeste
7891142143563.0,18950,Episol Locao Free Fps45 120 Ml,EPISOL,Episol Locao Free Fps45 120 Ml X,Farma Conde,99999.0,99999.0,0.0,São Paulo,Sudeste
7891142143556.0,19026,Episol Locao Free Fps30 120 Ml,EPISOL,Episol Locao Free Fps30 120 Ml X,Farma Conde,99999.0,99999.0,0.0,São Paulo,Sudeste
7891142144270.0,14372,Episol Locao Color Pele Clara Fps30 40 G,EPISOL,Episol Locao Color Pele Clara Fps30 40 G X,Farma Conde,99999.0,99999.0,0.0,São Paulo,Sudeste
7891142145680.0,8698,Episol Color Fps 70 Pl Clara 40Gr P Mcorp,EPISOL,Episol Color Fps 70 Pl Clara 40Gr P Mcor,Farma Conde,99999.0,99999.0,0.0,São Paulo,Sudeste
7891142145703.0,15305,Protetor Solar Episol Color Pele Morena Fps 70 40G,EPISOL,Protetor Solar Episol Color Pele Morena Fps 70 40,Farma Conde,99999.0,99999.0,0.0,São Paulo,Sudeste
7891142199836.0,11660,Episol Locao Infantil Fps 70 100 G,EPISOL,Episol Locao Infantil Fps 70 100 G X,Farma Conde,99999.0,99999.0,0.0,São Paulo,Sudeste
7891142145444.0,35176,Episol Po Compacto Color Fps30 Pele Clara 10 G,EPISOL,Episol Po Compacto Color Fps30 Pele Clara 10 G X,Farma Conde,99999.0,99999.0,0.0,São Paulo,Sudeste
7891142144478.0,33459,Episol Locao Sec Fps60 100 G,EPISOL,Episol Locao Sec Fps60 100 G X,Farma Conde,99999.0,99999.0,0.0,São Paulo,Sudeste
7891142144300.0,33129,Episol Fluido Fps30 60 G,EPISOL,Episol Fluido Fps30 60 G X,Farma Conde,99999.0,99999.0,0.0,São Paulo,Sudeste
7896423424539.0,1100,TWIX CHOCOLATE BARRA CARAMELO 45 G x 1,TWIX,"Delicie-se com a irresistível mistura de chocolate, caramelo e biscoito. Twix é ideal para você levar à escola, trabalho, passeio, enfim, onde quer que você vá twix é sempre uma excelente opção.",Farma Conde,3.99,3.99,0.0,São Paulo,Sudeste
7899970400155.0,8068,Tablete Hersheys Amendoim 85Gr,BAUDUCCO,Tablete Hersheys Amendoim 85G,Farma Conde,6.99,6.99,0.0,São Paulo,Sudeste
7891962036984.0,2425,BAUDUCCO BISCOITO WAFER CHOCOLATE 140 G x 1,BAUDUCCO,"Os Wafers Bauducco são os preferidos dos consumidores. Irresistivelmente crocantes e com muito recheio, eles são ideais para qualquer hora do dia. Vai muito bem sozinho, com chá ou como acompanhamento de sorvetes.",Farma Conde,5.99,5.99,0.0,São Paulo,Sudeste
7891962008554.0,2909,Biscoito Bauducco Wafer Sabor Morango 140G,BAUDUCCO,"Os Wafers Bauducco são os preferidos dos consumidores. Irresistivelmente crocantes e com muito recheio, eles são ideais para qualquer hora do dia.",Farma Conde,5.49,5.49,0.0,São Paulo,Sudeste
7891962054100.0,7962,BAUDUCCO BISCOITO COOKIES ORIGINAL 110 G x 1,BAUDUCCO,Cookies Original 100Gr Bauducc,Farma Conde,6.49,6.49,0.0,São Paulo,Sudeste
7891962014999.0,2910,Biscoito Água E Sal Bauducco Levíssimo 200G,BAUDUCCO,"Saborosos, fininhos e crocantes, os Biscoitos Salgados Bauducco podem ser consumidos puros ou com o acompanhamento que você imaginar.",Farma Conde,5.49,5.49,0.0,São Paulo,Sudeste
7891962032450.0,7963,BAUDUCCO BISCOITO MAIZENA VITAMINADO 170 G x 1,BAUDUCCO,Bauducco Biscoito Maizena Vitaminado 170 G X,Farma Conde,4.59,4.59,0.0,São Paulo,Sudeste
7898292888764.0,8318,Tablete Hersheys Cookies 20Gr,BAUDUCCO,Tablete Hersheys Cookies 20G,Farma Conde,99999.0,99999.0,0.0,São Paulo,Sudeste
7891962058641.0,7964,Bauducco Bolinho Cereale Cacau 35 G,BAUDUCCO,Bauducco Bolinho Cereale Cacau 35 G X,Farma Conde,99999.0,99999.0,0.0,São Paulo,Sudeste
78602731.0,7995,KINDER OVO OVO SURPRESA JOY 20 G x 1,KINDER,Kinder Joy Ferrero C/1 Chocolat,Farma Conde,9.99,9.99,0.0,São Paulo,Sudeste
80761761.0,7795,Kinder Bueno Branco 43Gr C/2Und,KINDER,Kinder Bueno Branco 43Gr C/2Un,Farma Conde,9.99,9.99,0.0,São Paulo,Sudeste
3282770144437.0,12875,SABONETE LIQUIDO DERMATOLOGICO DARROW SUAVIE PELE SENSIVEL COM 140ML,SUAVIE,"Indicado para peles sensíveis e sensibilizadas.
Limpa profundamente sem agredir e ressecar.
Suaviza, acalma, regenera e hidrata a pele.
Nova fórmula hipoalergênica com ph neutro.
Sem álcool, parabenos e corantes.",Farma Conde,60.99,60.99,0.0,São Paulo,Sudeste
7896290402418.0,15396,Sabonete Suavié Com 80 Gramas,SUAVIE,"Indicado para peles sensíveis e sensibilizadas.
Limpa profundamente sem agredir e ressecar.
Suaviza, acalma, regenera e hidrata a pele.",Farma Conde,37.49,37.49,0.0,São Paulo,Sudeste
7891000305232.0,31888,BONO BISCOITO RECHEADO CHOCOLATE 126 G x 1,BONO,Bisc Bono Rech Chocolate 140G,Farma Conde,4.89,2.99,0.39,São Paulo,Sudeste
7891203021601.0,7936,Biscoito.Deliciosos Salgadinhos Pa,PANCO,Biscoito.Deliciosos Salgadinhos P,Farma Conde,11.49,11.49,0.0,São Paulo,Sudeste
7891203060051.0,7932,Salgadinho Panco Bisnack Cebola,PANCO,Salgadinho Panco Bisnack Cebol,Farma Conde,2.59,2.59,0.0,São Paulo,Sudeste
7891203063243.0,7924,Biscoito Recheado Chocolate Ziss 140G Panco,PANCO,Biscoito Recheado Chocolate Ziss 140G Panc,Farma Conde,2.49,2.49,0.0,São Paulo,Sudeste
7891203057068.0,7929,Wafer Panco Morango,PANCO,Wafer Panco Morang,Farma Conde,3.49,3.49,0.0,São Paulo,Sudeste
7891203051103.0,9767,PANCO BISCOITO CRACKER SUBLIME INTEGRAL 200 G x 1,PANCO,Bisc Panco Cream Cracker Integral 200G,Farma Conde,4.89,4.89,0.0,São Paulo,Sudeste
7896058593402.0,8062,DISQUETE CONFEITO DE CHOCOLATE BRANCO 40 G x 1,DISQUETE,Disquete Confeito De Chocolate Branco 40 G X,Farma Conde,3.99,3.99,0.0,São Paulo,Sudeste
7896058593440.0,9665,Disqueti Dori Chocolate 150G,DISQUETE,Disqueti Dori Chocolate 150,Farma Conde,99999.0,99999.0,0.0,São Paulo,Sudeste
7896058593457.0,9666,Disqueti Dori Amendoim150G,DISQUETE,Disqueti Dori Amendoim150,Farma Conde,99999.0,99999.0,0.0,São Paulo,Sudeste
7892840816216.0,15435,FANDANGOS SNACK QUEIJO 37 G x 1,FANDANGOS,Fandangos Snack Queijo 37 G X,Farma Conde,3.3,3.3,0.0,São Paulo,Sudeste
7892840816209.0,15434,FANDANGOS SNACK PRESUNTO 37 G x 1,FANDANGOS,Fandangos Snack Presunto 37 G X,Farma Conde,3.3,3.3,0.0,São Paulo,Sudeste
7892840816438.0,7976,FANDANGOS SNACK PRESUNTO 45 G x 1,FANDANGOS,Fandangos Snack Presunto 45 G X,Farma Conde,5.99,5.99,0.0,São Paulo,Sudeste
7892840816346.0,7977,FANDANGOS SNACK PRESUNTO 90 G x 1,FANDANGOS,Fandangos Presunto 80G,Farma Conde,10.49,10.49,0.0,São Paulo,Sudeste
7892840816322.0,8082,FANDANGOS SNACK PRESUNTO 140 G x 1,FANDANGOS,Fandangos Snack Presunto 140 G X,Farma Conde,14.99,14.99,0.0,São Paulo,Sudeste
7891142201348.0,11600,IVY C OLHOS GEL 15 G x 1,IVY C,Ivy C Olhos Gel 15 G X,Farma Conde,229.99,215.5,0.06,São Paulo,Sudeste
7891142145413.0,14764,Ivy C Gel Rejuvenescedor Facial 30 G,IVY C,Ivy C Gel Rejuvenescedor Facial 30 G X,Farma Conde,99999.0,99999.0,0.0,São Paulo,Sudeste
7898279790400.0,1921,FINI GELATINAS BALA GELATINA BEIJOS MORANGO 100 G x 1,FINI,"Se um Beijo é muito bom, imagine um pacote inteiro de Beijos Fini! Experimente este clássico super macio, cremoso e docinho. É muito amor envolvido. Na cor rosa e branco, com sabor de morango e nata.",Farma Conde,7.99,7.99,0.0,São Paulo,Sudeste
7898279792039.0,1923,FINI GELATINAS BALA GELATINA MINHOCAS CITRICA 100 G x 1,FINI,"Minhocas Fini, um clássico da marca. Docinhas, coloridas e saborosas, possuem formato de minhoca e são ricas em cada detalhe.No pacote contém minhocas nas cores vermelho, azul, amarelo, verde e laranja, com sabor de laranja, framboesa, lima-limão, maçã verde e morango.",Farma Conde,8.49,8.49,0.0,São Paulo,Sudeste
7898279790776.0,1922,FINI GELATINAS BALA GELATINA MINHOCAS BRILHO 100 G x 1,FINI,"Minhocas Fini, um clássico da marca. Docinhas, coloridas e saborosas, possuem formato de minhoca e são ricas em cada detalhe. No pacote contém minhocas nas cores vermelho, azul, amarelo, verde e laranja, com sabor de laranja, framboesa, lima-limão, maçã verde e morango.",Farma Conde,7.99,7.99,0.0,São Paulo,Sudeste
7898279790431.0,1920,FINI GELATINAS BALA GELATINA AMORAS 100 G x 1,FINI,"Um dos clássicos da Fini, nossas Amoras são docinhas, saborosas e crocantes. Perfeitas para comer direto do pé, ou pacote! Sabor e formato de amora, nas cores vermelha e preta.",Farma Conde,7.99,7.99,0.0,São Paulo,Sudeste
7898279791162.0,1925,FINI MARSHMALLOWS MARSHMALLOWS TORCAO 60 G x 1,FINI,"As balas de gelatina e os marshmallows da Fini são feitas com gelatina natural, um complemento alimentar nutritivo e saudável. O formato das balas e dos marshmallows são divertidos e atrativos e os sabores são exclusivos.",Farma Conde,8.49,8.49,0.0,São Paulo,Sudeste
7898591458446.0,358,Fini Klets Morango Zero Açúcar 30G,FINI,"Goma de Mascar Sabor Morango. Na rotina, o Klet's te ajuda a dar um toque Fini no seu dia.",Farma Conde,9.99,9.99,0.0,São Paulo,Sudeste
8410525159619.0,7892,FINI REGALIZ BALA REGALIZ TUBES MORANGO 80 G x 1,FINI,Fini Regaliz Bala Regaliz Tubes Morango 80 G X,Farma Conde,8.49,8.49,0.0,São Paulo,Sudeste
