Farmácia,cidade,nome,marca,sku,ean,preco_sem_desconto,preco_com_desconto,perc_desconto,tipo_desconto,descricao
Farmácias Nissei,São Paulo,Oxímetro de Dedo Digital LED G-Tech,GTECH,59141,07898639690999,124.90,124.90,,,"&lt;p&gt;O &lt;b&gt;Oxímetro G-tech&lt;/b&gt; Modelo LED mede em poucos segundos e com alta precisão a Saturação de Oxigênio no Sangue (SPO²) e a Frequência Cardíaca! Esse modelo possui registro na Anvisa e Inmetro, garantia de 12 meses direto com o fornecedor e assistência técnica em todo o Brasil. Adiquira já o seu &lt;b&gt;nas Farmácias Nissei.&lt;/b&gt;&lt;/p&gt;&lt;p&gt;&lt;br&gt;&lt;/p&gt;&lt;p&gt;O &lt;b&gt;Oxímetro de dedo&lt;/b&gt; é indicado para pessoas que fazem uso da oxigenoterapia e/ou que sofrem de doenças respiratórias, como: DPOC, fibrose pulmonar, embolia pulmonar, câncer de pulmão e insuficiência respiratória, as quais apresentam uma taxa de oxigênio no sangue menor do que a normal, necessitando de monitoramento constante.&lt;/p&gt;&lt;p&gt;&lt;br&gt;&lt;/p&gt;&lt;p&gt;&lt;b&gt;PRINCIPAIS CARACTERÍSTICAS:&lt;/b&gt;&lt;/p&gt;&lt;p&gt;- Medição da saturação do oxigênio no sangue&lt;/p&gt;&lt;p&gt;- Medição da frequência cardíaca&lt;/p&gt;&lt;p&gt;- Alta precisão na medição dos parâmetros&lt;/p&gt;&lt;p&gt;- Produto com registro na Anvisa e Inmetro&lt;/p&gt;&lt;p&gt;- Garantia de 12 meses direto com o fornecedor&lt;/p&gt;&lt;p&gt;&lt;br&gt;&lt;/p&gt;&lt;p&gt;&lt;br&gt;&lt;/p&gt;&lt;p&gt;&lt;b&gt;ESPECIFICAÇÕES:&amp;nbsp;&lt;/b&gt;&lt;/p&gt;&lt;p&gt;- Marca: Gtech&lt;/p&gt;&lt;p&gt;- Modelo: LED&lt;/p&gt;&lt;p&gt;- FC Faixa Medição: 30-235 bpm&lt;/p&gt;&lt;p&gt;- FC Precisão: 30-99bpm: +/- 2bpm / 100-235bpm: +/- 2%&lt;/p&gt;&lt;p&gt;- Energia Necessária: 2 pilhas alcalinas AAA 1,5V (Inclusas)&lt;/p&gt;&lt;p&gt;&lt;br&gt;&lt;/p&gt;&lt;p&gt;Conteúdo do Pacote: Oxímetro de Dedo LED Gtech + Manual de instruções em português + Cordão de segurança + 2 Pilhas AAA + Bolsinha de Transporte + Capinha de silicone!&lt;/p&gt;"
Farmácias Nissei,São Paulo,Oxímetro de Dedo Digital Incoterm,INCOTERM,59191,07899828223523,147.95,147.95,,,"&lt;p&gt;&lt;b&gt;Oxímetro de Dedo Digital Incoterm&lt;/b&gt;&lt;br&gt;&lt;/p&gt;&lt;p&gt;&lt;b&gt;&lt;br&gt;&lt;/b&gt;&lt;/p&gt;&lt;p&gt;O &lt;b&gt;Oxímetro de Dedo Digital Incoterm&lt;/b&gt; é indicado para medir os níveis de oxigênio no sangue. P&lt;span style=&quot;font-size: 0.875rem;&quot;&gt;ossui display de OLED de fácil visualização e interpretação.&amp;nbsp;&lt;/span&gt;&lt;/p&gt;&lt;p&gt;&lt;br&gt;&lt;/p&gt;&lt;p&gt;&lt;span style=&quot;font-size: 0.875rem;&quot;&gt;Seu funcionamento precisa de pilhas AAA.&amp;nbsp;&lt;/span&gt;&lt;span style=&quot;font-size: 0.875rem;&quot;&gt;Pequeno, compacto e portátil, é ideal para levar aonde você for e cuidar da sua saúde em qualquer lugar.&lt;/span&gt;&lt;/p&gt;&lt;p&gt;&lt;span style=&quot;font-size: 0.875rem;&quot;&gt;&lt;br&gt;&lt;/span&gt;&lt;/p&gt;&lt;p&gt;- Alarme ajustável para valores de %SpO2 e PR (frequência de pulso)&lt;/p&gt;&lt;p&gt;- Alarme sonoro e visual&lt;/p&gt;&lt;p&gt;- Visor colorido com exibição simultânea dos resultados medidos e o gráfico plestimograma&lt;/p&gt;&lt;p&gt;- 6 perspectivas de visualização no visor&lt;/p&gt;&lt;p&gt;- Desligamento automático&lt;/p&gt;&lt;p&gt;- Indicação de pilhas com carga baixa&lt;/p&gt;&lt;p&gt;- Vida útil das pilhas é de 20 horas de uso contínuo&lt;/p&gt;&lt;p&gt;- Pode ser usado em diferentes tamanho de dedos&lt;/p&gt;&lt;p&gt;&lt;span style=&quot;font-size: 0.875rem;&quot;&gt;- 2 pilhas AAA&lt;/span&gt;&lt;/p&gt;"
Farmácias Nissei,São Paulo,Balança Digital Corporal Omron HN-289,OMRON,59193,00073796842895,164.90,153.90,6.67,Desconto simples,"&lt;p&gt;&lt;b&gt;&lt;span style=&quot;font-family: Arial;&quot;&gt;&lt;/span&gt;&lt;font face=&quot;Arial&quot;&gt;Balança Digital Corporal Omron HN-289&lt;br&gt;&lt;/font&gt;&lt;/b&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;A Balança OMRON HN-289 é a balança corporal mais precisa do mercado, oferecendo pesagem em quilos e libras, além de incrementos de 100g. Mais do que uma balança de banheiro, a HN-289 é fácil de usar e apresenta alta tecnologia japonesa exclusiva, possuindo chave liga/desliga acionada pelo toque do pé, desligamento automático após 5 minutos de inatividade, visor de LCD de 35mm, que facilita as leituras, e plataforma fina feita de vidro temperado, o que garante a sua durabilidade e resistência. Não deixe de conferir todos os produtos Omron nas &lt;b&gt;Farmácias Nissei&lt;/b&gt;.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;A &lt;b&gt;Balança Digital HN-289 OMRON&lt;/b&gt; oferece alta precisão com incrementos de 100g. Possui visor de LCD de 35 mm, que facilita as leituras e superfície de vidro temperado de alta qualidade. É muito fácil de usar, pode ser acionada ao toque da plataforma e possui função de desligamento automático.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;Balança corporal com plataforma fina de alta qualidade;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;Capacidade de até 150 kg;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;Balança eletrônica digital com tecnologia ON e OFF automático;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;Plataforma durável de vidro temperado;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;Maior precisão que outros tipos de balança, com incrementos de 100g.&lt;/font&gt;&lt;/p&gt;"
Farmácias Nissei,São Paulo,Inalador Nebulizador G-Tech Compact DC1,G-TECH,59401,07898639690975,146.90,146.90,,,"&lt;p&gt;&lt;b&gt;&lt;span style=&quot;font-family: &amp;quot;Arial Black&amp;quot;;&quot;&gt;&lt;/span&gt;&lt;span style=&quot;font-family: Arial;&quot;&gt;&lt;/span&gt;&lt;/b&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;Inalador Nebulizador G-Tech Compact DC1&lt;/b&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;O Nebulizador G-TECH Compact DC1 possui design super compacto e leve, facilitando o uso cotidiano e em situações de viagem. Seu baixíssimo nível de ruído torna o tratamento mais agradável e adaptável à diferentes idades. A Tecnologia Superflow Plus proporciona maior fluxo de névoa e maior quantidade de partículas que alcançam diretamente os pulmões, isso garante que o medicamento está sendo corretamente absorvido no organismo.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;Conteúdo:&lt;/b&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;- &lt;/b&gt;1 Nebulizador G-Tech Modelo COMPACT DC1;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;-&lt;/b&gt; 1 Câmara de nebulização;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;- &lt;/b&gt;1 Máscara tamanho adulto;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;-&lt;/b&gt; 1 Máscara tamanho infantil;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;- &lt;/b&gt;5 Filtros de ar;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;-&lt;/b&gt; 1 Tubo de ar pino conector;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;-&lt;/b&gt; 1 Adaptador de corrente AC/DC;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;-&lt;/b&gt; 1 Manual de Instruções.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;Imagem meramente ilustrativa.&lt;/b&gt;&lt;/font&gt;&lt;/p&gt;"
Farmácias Nissei,São Paulo,Nebulizador Ultrassônico Baixo Ruído G-tech Ultraneb Desk 2,G-TECH,59403,07898639690708,214.90,214.90,,,"&lt;p&gt;&lt;b&gt;&lt;span style=&quot;font-family: Arial;&quot;&gt;&lt;/span&gt;&lt;font face=&quot;Arial&quot;&gt;Nebulizador Ultrassônico Baixo Ruído G-tech Ultraneb Desk 2&lt;br&gt;&lt;/font&gt;&lt;/b&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;O Nebulizador Ultrassônico G-Tech Ultraneb Desk 2 pode ser utilizado para o tratamento da asma, bronquites, resfriados, gripes, rinite, DPOC (Doença Pulmonar Obstrutiva Crônica) e de outras doenças respiratórias na qual se exigem medicamentos aerossolizados durante o tratamento. Não deixe de conferir todos os produtos G-tech nas &lt;b&gt;Farmácias Nissei&lt;/b&gt;.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;Benefícios:&lt;/b&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;- &lt;/b&gt;Sistema Ultrassônico: mais Silencioso e mais Eficiente, pois produz maior concentração de aerossol (grande fluxo de névoa)&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;-&lt;/b&gt; Acompanha máscaras adulto e infantil&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;- &lt;/b&gt;Máscaras macias de silicone&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;-&lt;/b&gt; Permite nebulização com a pessoa em qualquer posição&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;- &lt;/b&gt;03 Níveis de ajuste intensidade de névoa&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;-&lt;/b&gt; Acompanha 10 copos para medicamento&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;- &lt;/b&gt;Bivolt automático&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;-&lt;/b&gt; Dimensões : 18,2 x 12,8 x 14,2 cm&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;- &lt;/b&gt;Peso: 425 g&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;-&lt;/b&gt; Cor: Branco&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;&lt;br&gt;&lt;/b&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;Embalagem contém:&lt;/b&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;-&lt;/b&gt; 01 Nebulizador Ultrassônico Baixo Ruído Ultraneb Desk 2 G-Tech;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;-&lt;/b&gt; 01 Mangueira (traqueia);&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;-&lt;/b&gt; 05 Filtros de ar;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;-&lt;/b&gt; 02 Anéis de vedação;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;- &lt;/b&gt;10 Copos para medicamento;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;-&lt;/b&gt; 01 Máscara tamanho adulto;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;- &lt;/b&gt;01 Máscara tamanho infantil;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;-&lt;/b&gt; 01 Adaptador de corrente AC/DC;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;-&lt;/b&gt; 01 Manual de instruções em português.&lt;/font&gt;&lt;/p&gt;&lt;div&gt;&lt;br&gt;&lt;/div&gt;"
Farmácias Nissei,São Paulo,Suplemento Vitamínico Centrum Essentials Mulher 60 Comprimidos,CENTRUM ,59751,07896009498640,183.90,168.95,8.13,Desconto simples,"&lt;p&gt;&lt;b&gt;Centrum Essentials Polivitamínico Vitaminas Mulher de A a Z&amp;nbsp;&lt;/b&gt;&lt;/p&gt;&lt;p&gt;&lt;br&gt;&lt;/p&gt;&lt;p&gt;Centrum Essentials para mulher é um suplemento que contém micronutrientes e vitaminas de A a Zinco para apoiar o bem-estar do corpo inteiro e ajuda na saúde da pele, cabelos e unhas (1). Este multivitamínico contém vitamina D e cálcio que ajudam a fortalecer os ossos e vitaminas do Complexo B contribuindo para o aproveitamento da energia dos alimentos. A vitamina C presente na fórmula ajuda na manutenção das defesas do organismo. Contém vitaminas C e E, manganês e selênio que forma um poderoso antioxidante e ajudam a proteger as células da ação dos radicais livres, além de conter um alto teor de Biotina que contribui para a manutenção do cabelo e da pele. Possui quantidades significativas de cálcio, vitaminas A, E e D que atendem as exigências nutricionais das mulher e ajudam a fortalecer o sistema imunológico.&lt;/p&gt;&lt;p&gt;Com Zinco que contribui para a manutenção do cabelo, da pele e das unhas.&lt;/p&gt;&lt;div&gt;&lt;br&gt;&lt;/div&gt;"
Farmácias Nissei,São Paulo,Suplemento Vitamínico Centrum Essentials Homem 60 Comprimidos,CENTRUM ,59765,07896009498626,183.90,168.95,8.13,Desconto simples,"&lt;p&gt;&lt;b&gt;Centrum Essentials Polivitamínico Homem Vitaminas de A a Z&amp;nbsp;&amp;nbsp;&lt;/b&gt;&lt;/p&gt;&lt;p&gt;&lt;br&gt;&lt;/p&gt;&lt;p&gt;Centrum Essentials Homem é um suplemento multivitamínico diário que contém nutrientes essenciais. É formulado para responder às necessidades específicas de saúde dos homens com 24 micronutrientes essenciais para ajudar a melhorar a imunidade, energia e funcionamento muscular, além de oferecer ação antioxidante. Suas cápsulas revestidas contém níveis elevados Vitamina D, Cálcio e Magnésio que auxiliam no funcionamento muscular. Sua fórmula possui alto teor de Vitaminas C e E, Zinco, Cobre e Selênio, antioxidantes que auxiliam na proteção dos danos causados pelos radicais livres. Contém Vitaminas do complexo B para ajudar a suprir as necessidades diárias de energia, além das vitaminas C, D e Zinco, para ajudar a apoiar a imunidade.&lt;/p&gt;&lt;div&gt;&lt;br&gt;&lt;/div&gt;"
Farmácias Nissei,São Paulo,Cloridrato De Bupropiona 150mg 60 Comprimidos Germed,GERMED GENERICOS,59789,07896004732657,238.55,106.89,55.19,Desconto simples,
Farmácias Nissei,São Paulo,Rivaroxabana Ems 10mg 30 Comprimidos,EMS GENERICO,59827,07896004766997,256.86,89.90,65.00,Desconto simples,"&lt;p&gt;&lt;span style=&quot;font-family: Arial;&quot;&gt;&lt;b&gt;&lt;/b&gt;&lt;/span&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;Indicação:&lt;/b&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;A rivaroxabana é usada para prevenir a formação de coágulos de sangue nas suas veias após cirurgia de substituição da articulação em seus joelhos ou quadril. Seu médico lhe prescreveu este medicamento porque após uma operação você tem risco aumentado de ter um coágulo de sangue.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;A rivaroxabana é indicada para o tratamento de trombose nas veias profundas e prevenção de trombose nas veias profundas e embolia pulmonar recorrentes, em adultos. Indicada para o tratamento de embolia pulmonar e para prevenção de embolia pulmonar e trombose nas veias profundas recorrentes, em adultos.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;Posologia:&lt;/b&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;Uso oral. Sempre use rivaroxabana exatamente como informado por seu médico. Ingerir o comprimido preferencialmente com água. O comprimido pode ser ingerido com ou sem alimentos. Se você apresentar dificuldades para engolir o comprimido inteiro, converse com seu médico sobre outras formas de tomar rivaroxabana. O comprimido de rivaroxabana pode ser triturado e misturado com água ou alimentos pastosos, como purê de maçã, imediatamente antes da utilização, e administrado por via oral. Se necessário, seu médico poderá administrar rivaroxabana por uma sonda gástrica.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;Contraindicação:&lt;/b&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;Você não deve utilizar rivaroxabana: se você for alérgico (hipersensível) à rivaroxabana ou a qualquer outro componente. Os componentes do produto estão listados no início da bula; se você está com sangramento que requer cuidados especiais (por exemplo, sangramento intracraniano, sangramento gastrintestinal); se você tem doença hepática grave que leva a um aumento de risco de sangramento; se você está grávida ou amamentando. Não use rivaroxabana e fale com seu médico se qualquer um dos eventos acima se aplicar a você.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;RIVAROXABANA 10MG É UM MEDICAMENTO. SEU USO PODE TRAZER RISCOS. PROCURE UM MÉDICO OU UM FARMACÊUTICO. LEIA A BULA. MEDICAMENTOS PODEM CAUSAR EFEITOS INDESEJADOS. EVITE A AUTOMEDICAÇÃO: INFORME-SE COM O FARMACÊUTICO.&lt;/b&gt;&lt;/font&gt;&lt;/p&gt;&lt;div&gt;&lt;br&gt;&lt;/div&gt;"
Farmácias Nissei,São Paulo,Oxímetro de Dedo Oxygen Multilaser Saúde HC261,MULTILASER,60322,07899838899961,132.90,132.90,,,"&lt;p&gt;&lt;b&gt;&lt;span style=&quot;font-family: Arial;&quot;&gt;&lt;/span&gt;&lt;font face=&quot;Arial&quot;&gt;Oxímetro de Dedo Oxygen Multilaser Saúde HC261&lt;br&gt;&lt;/font&gt;&lt;/b&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;O Oxímetro de Pulso Multilaser HC261 é um equipamento eletrônico que mede e monitora os sinais vitais de uma pessoa, como frequência cardíaca e oxigênio no sangue.&amp;nbsp; O resultado é rápido e de fácil leitura, podendo ser usado quantas vezes for necessário.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;O &lt;b&gt;Oxímetro de Pulso Multilaser HC261&lt;/b&gt; é ideal para realizar medições rápidas e cotidianas da quantidade de oxigenação no sangue e batimentos cardíacos, principalmente de pessoas que precisam de um acompanhamento clínico ou domiciliar de saúde.&amp;nbsp;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;Seu uso também é comum e útil para atletas que precisam monitorar o ritmo cardíaco em atividades físicas em geral.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;Especificações:&lt;/b&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;Modelo: HC261.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;Cor: Preta.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;Dimensões: 3,48 x 3,66 x 6,02 cm;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;Peso: 63g&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;Contém: 1 oxímetro, 1 cordão para pendurar o oxímetro e 1 manual.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;Faixa de medição da saturação: 0-100%.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;Faixa de medição dos batimentos cardíacos: 50 bpm - 130bpm.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;Alimentação: 2 pilhas AAA.&lt;/font&gt;&lt;/p&gt;"
Farmácias Nissei,São Paulo,Suplemento Danone Nutridrink Protein Pó sem Sabor 700g (PBM),NUTRIDRINK,60468,07891025120940,163.95,159.90,2.47,Desconto simples,
Farmácias Nissei,São Paulo,Kit Accu-Chek Guide Me Kit Monitor Glicemia Completo 50 Tiras,ACCU CHEK,60595,04015630084258,145.95,145.95,,,"&lt;p&gt;&lt;b&gt;&lt;span style=&quot;font-family: Arial;&quot;&gt;&lt;/span&gt;&lt;font face=&quot;Arial&quot;&gt;Kit Accu-Chek Guide Me Kit Monitor Glicemia Completo&lt;br&gt;&lt;/font&gt;&lt;/b&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;O Kit Accu-Chek Guide Me destina-se à medição quantitativa da glicose em sangue total capilar fresco obtido do dedo, da palma da mão, do antebraço e do braço, sendo um recurso auxiliar para monitorar a eficácia do controle da glicemia. Aparelhos medidores de glicose como o Accu Chek Guide Me são utilizados para monitorar os níveis de açúcar no sangue em pacientes que possuem diabetes tipo 1 e tipo 2. O uso deste aparelho deve ser sempre orientado por um médico que vai indicar a frequência de medições em cada paciente.&amp;nbsp;Aproveite e adquira já o seu nas &lt;b&gt;Farmácias Nissei&lt;/b&gt;.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;Modo de Usar:&lt;/b&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;-&lt;/b&gt; Antes de realizar o teste, lave bem as mãos com água e sabão e seque bem. É importante estar com as mãos limpas para garantir um resultado preciso no teste de glicemia.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;- &lt;/b&gt;Abra o frasco, pegue uma tira de teste e feche bem a tampa do frasco. Verifique a data de validade indicada no frasco de tiras de teste.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;- &lt;/b&gt;Insira a extremidade metálica da tira de teste no monitor de glicemia. O monitor de glicemia irá ligar e “Preparando para o teste” aparecerá no visor. Quando “Aplicar gota” aparecer, faça a punção no dedo com o lancetador (lembre-se de trocar a lanceta a cada teste para uma punção praticamente indolor).&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;-&lt;/b&gt; Encoste a borda amarela da tira de teste na gota de sangue, que a tira irá sugar a gota. Retire o seu dedo de tira de teste quando “Analisando” aparecer no visor do monitor. Importante: não coloque sangue na parte de cima da tira de teste.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;-&lt;/b&gt; Pronto! Em menos de 4 segundos, o resultado do teste realizado aparecerá na tela do monitor Accu-Chek Guide Me.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;- &lt;/b&gt;Retire e descarte a tira de teste usada puxando a tira de teste para fora do monitor de glicemia.&lt;/font&gt;&lt;/p&gt;&lt;div&gt;&lt;br&gt;&lt;/div&gt;"
