,sku,produto,marca,farmacia,preco com desconto,preco sem desconto,% desconto,descricao
1048,9990009,Naprix 5mg 90 Comprimidos,Naprix,Drogal,183.38,183.38,0.0,Compre Naprix 5mg 90 Comprimidos com melhor preço e condição na farmácia online Drogal.
1049,1120021,Predsim 5mg 20 Comprimidos,Predsim,Drogal,25.67,25.67,0.0,Compre Predsim 5mg 20 Comprimidos com melhor preço e condição na farmácia online Drogal.
1050,262080,Broncho-Vaxom 7mg 10 cápsulas,Nycomed,Drogal,103.27,103.27,0.0,Compre Broncho-Vaxom 7mg 10 cápsulas com melhor preço e condição na farmácia online Drogal.
1051,2681358,Acetato De Hidrocortisona - União Química 10mg creme dermatológico bisnaga com 20g,Cristalia,Drogal,70.35,70.35,0.0,"Kollagenase (colagenase) é destinada para o tratamento de lesões da pele em que é indicado o desbridamento (retirada de tecido desvitalizado) em feridas, úlceras e lesões necróticas (com tecido desvitalizado) em geral. Na Drogal você encontra os melhores medicamentos."
1052,1340019,"Brometo De Ipratrópio 0,25mg/ml Biosintética Solução Para Inalação 20ml",Uniao - Generico,Drogal,14.38,14.38,0.0,Compre Acetato De Hidrocortisona - União Química 10mg creme dermatológico bisnaga com 20g com melhor preço e condição na farmácia online Drogal.
1053,9980366,Cloridrato de Ciclobenzaprina - EMS 10mg caixa com 10 comprimidos revestidos,Penvir,Drogal,115.34,115.34,0.0,Compre Penvir 125mg 10 Comprimidos Revestidos com melhor preço e condição na farmácia online Drogal.
1054,92096,Penvir 125mg 10 Comprimidos Revestidos,Biosintetica - Generico,Drogal,15.39,15.39,0.0,"Compre Brometo De Ipratrópio 0,25mg/ml Biosintética Solução Para Inalação 20ml com melhor preço e condição na farmácia online Drogal."
1055,12197,"Kollagenase 0,6/g Bisnaga 30g",Ems - Genericos,Drogal,13.42,13.42,0.0,"O Cloridrato de Ciclobenzaprina é destinado ao tratamento de espasmos (contrações involuntárias) musculares associadas com condições musculoesqueléticas agudas e dolorosas, como as dores lombares, torcicolos, periartrite escapuloumeral (acomete o ombro), cervicobraquialgias (dores na região do pescoço que irradiam para os braços) e no tratamento da fibromialgia. Além disso, é indicado como coadjuvante de outras medidas para o alívio dos sintomas, tais como fisioterapia e repouso."
1056,2000407,Vastarel MR 35mg 60 Comprimidos Revestidos,Servier,Drogal,189.96,189.96,0.0,Vastarel MR é indicado no tratamento da cardiopatia isquêmica (doença ocasionada por um déficit na circulação nas artérias) e na insuficiência cardíaca de causa isquêmica.
1057,9980602,Bissulfato de Clopidogrel 75mg Nova Química 28 Comprimidos Revestidos,Novaquimica - Generico,Drogal,67.38,67.38,0.0,Bissulfato de clopidogrel é indicado para a prevenção secundária dos eventos aterotrombóticos. Na farmácia online Drogal você encontra os melhores medicamentos.
1058,22411,Meritor 4mg + 1000mg 30 Comprimidos Revestidos,Meritor,Drogal,81.14,81.14,0.0,Compre Meritor 4mg + 1000mg 30 Comprimidos Revestidos com melhor preço e condição na farmácia online Drogal.
1059,676004,Atorvastatina Cálcica 20mg Medley 30 Comprimidos Revestidos,Medley,Drogal,67.18,67.18,0.0,Compre Atorvastatina Cálcica 20mg Medley 30 Comprimidos Revestidos com melhor preço e condição na farmácia online Drogal.
1060,1760211,Gamaline V 900mg caixa com 30 cápsulas,Herbarium,Drogal,166.94,166.94,0.0,Compre Gamaline V 900mg caixa com 30 cápsulas com melhor preço e condição na farmácia online Drogal.
1061,9985030,Vitamina Alta D 50000UI 4 Cápsulas,Eurofarma,Drogal,90.64,90.64,0.0,Compre Vitamina Alta D 50000UI 4 Cápsulas com melhor preço e condição na farmácia online Drogal.
1062,9983862,Sinvastatina 10mg 30 Comprimidos - Pharlab,Pharlab,Drogal,20.43,20.43,0.0,"A sinvastatina é indicada para reduzir os riscos à saúde decorrentes das doenças cardiovasculares. Se você tem doença arterial coronariana (DAC), diabetes, já teve derrame ou outra doença vascular. Na Drogal você encontra os melhores medicamentos."
1063,110698,Pomada Imescard 125 + 000625 + 5 + 075bisnaga com 25g + aplicador,Melcon,Drogal,21.97,21.97,0.0,"Hora H é um medicamento destinado à prevenção de gravidez, após uma relação sexual sem proteção por método contraceptivo, ou quando há suspeita de falha do método anticoncepcional rotineiramente utilizado. Na Drogal você encontra os melhores medicamentos."
1064,9984393,"Hora H 1,5mg 1 Comprimido",Div-Med,Drogal,46.7,46.7,0.0,Compre Pomada Imescard 125 + 000625 + 5 + 075bisnaga com 25g + aplicador com melhor preço e condição na farmácia online Drogal.
1065,873055,Euthyrox 88mcg 50 Comprimidos,Euthyrox,Drogal,41.63,41.63,0.0,Compre Euthyrox 88mcg 50 Comprimidos com melhor preço e condição na farmácia online Drogal.
1066,161390,Levitra 20mg caixa com 2 comprimidos revestidos,Bayer,Drogal,170.18,170.18,0.0,Compre Levitra 20mg caixa com 2 comprimidos revestidos com melhor preço e condição na farmácia online Drogal.
1067,9992623,"Xafac 2,5mg 60 Comprimidos Revestidos",Xafac,Drogal,135.18,135.18,0.0,"Compre Xafac 2,5mg 60 Comprimidos Revestidos com melhor preço e condição na farmácia online Drogal."
1068,931616,Vonau Flash 8mg caixa com 10 comprimidos,Vonau Flash,Drogal,89.74,89.74,0.0,Compre Vonau Flash 8mg caixa com 10 comprimidos com melhor preço e condição na farmácia online Drogal.
1069,9990211,"Poslov 1,5mg 1 Comprimido",Poslov,Drogal,15.19,15.19,0.0,"Compre Poslov 1,5mg 1 Comprimido com melhor preço e condição na farmácia online Drogal."
1070,12043,Venzer 32mg 30 Comprimidos,Eurofarma,Drogal,54.43,54.43,0.0,"Iban (ibandronato de sódio) é indicado para o tratamento da osteoporose (enfraquecimento dos ossos) pós-menopausa, com a finalidade de reduzir o risco de fraturas vertebrais. Na Drogal você encontra os melhores medicamentos."
1071,9989107,Iban 150mg 1 Comprimido,Althaia,Drogal,19.85,19.85,0.0,Compre Vitamina D 7.000ui Althalia 8 Cápsulas com melhor preço e condição na farmácia online Drogal.
1072,9981458,Mesilato de Doxazosina 2mg Legrand 30 Comprimidos,Eurofarma,Drogal,47.63,47.63,0.0,Tamisa é indicado para prevenir gravidez. Na Drogal você encontra os melhores produtos.
1073,1572415,"Tamisa 30 0,75 + 0,30 28 Comprimidos",Libbs,Drogal,90.67,90.67,0.0,Compre Venzer 32mg 30 Comprimidos com melhor preço e condição na farmácia online Drogal.
1074,9984762,Vitamina D 7.000ui Althaia 8 Cápsulas,Legrand - Generico,Drogal,37.09,37.09,0.0,Mesilato Doxaz 2mg 30cp(G)Leg
1075,3970022,Permetrina - Prati-Donaduzzi 10mg/g frasco com loção com 60ml,Prati Donaduzzi,Drogal,22.86,22.86,0.0,Compre Permetrina - Prati-Donaduzzi 10mg/g frasco com loção com 60ml com melhor preço e condição na farmácia online Drogal.
1076,640046,"Ablok Plus 25mg + 12,5mg 60 Comprimidos",Biolab,Drogal,48.89,48.89,0.0,Ablok Plus está indicado para o controle da hipertensão (pressão alta). Na Drogal você encontra os melhores medicamentos.
1077,12133,Venzer 8mg 30 Comprimidos,Libbs,Drogal,83.79,83.79,0.0,Compre Venzer 8mg 30 Comprimidos com melhor preço e condição na farmácia online Drogal.
1078,9993613,Coristina D Pro 16 Comprimidos,Coristina D,Drogal,38.92,38.92,0.0,Compre Coristina D Pro 16 Comprimidos com melhor preço e condição na farmácia online Drogal.
1079,9981378,Nitrato de Miconazol 20mg/g Frasco 30ml - Cimed,Cimed - Generico,Drogal,18.58,18.58,0.0,"Este medicamento tem ação antimicótica, indicado no tratamento das micoses superficiais por dermatófitos: Tinea capitis, Tinea barbae, Tinea corporis, Tinea cruris, Tinea pedis (pé de atleta) e Tinea unguium; micoses superficiais por leveduras (dermatite de fraldas e assaduras), candidíase cutânea generalizada; candidíase intertriginosa (frieira); micoses superficiais saprofitárias (Pitiríase versicolor e eritrasma). Na Drogal você encontra os melhores medicamentos."
1080,9990392,Beneum 300mg 30 Comprimidos Revestidos,Teuto - Etico,Drogal,33.11,33.11,0.0,Este medicamento é indicado para reposição de vitamina B1. Na Drogal você encontra os melhores medicamentos.
1081,9985735,Sof D 7.000ui 8 Cápsulas Gelatinosas Moles,Biosintetica - Generico,Drogal,19.28,19.28,0.0,Compre Carbocisteína 100mg/5ml Biosintética Xarope Pediátrico 100ml + Copo Medidor com melhor preço e condição na farmácia online Drogal.
1082,4032748,Valsartana 320mg Germed 30 Comprimidos,Sof D,Drogal,33.44,33.44,0.0,Compre Sof D 7.000ui 8 Cápsulas Gelatinosas Moles com melhor preço e condição na farmácia online Drogal.
1083,1980089,Carbocisteína 100mg/5ml Biosintética Xarope Pediátrico 100ml + Copo Medidor,Unoprost,Drogal,33.62,33.62,0.0,Compre Unoprost 2mg 30 Comprimidos com melhor preço e condição na farmácia online Drogal.
1084,112003,Unoprost 2mg 30 Comprimidos,Germed - Generico,Drogal,74.67,74.67,0.0,Compre Valsartana 320mg Germed 30 Comprimidos com melhor preço e condição na farmácia online Drogal.
1085,42641,Avicis 025mg solução tópica frasco com 100ml + aplicador,Avicis,Drogal,228.56,228.56,0.0,Compre Avicis 025mg solução tópica frasco com 100ml + aplicador com melhor preço e condição na farmácia online Drogal.
1086,4074432,"Cloridrato De Amilorida 2,5mg + Hidroclorotiazida 25mg EMS 30 Comprimidos",Eurofarma,Drogal,87.18,87.18,0.0,Tamisa é indicado para prevenir gravidez. Na Drogal você encontra os melhores produtos.
1087,1571214,"Tamisa 30 0,75 + 0,30 63 Comprimidos",Bamifix,Drogal,68.1,68.1,0.0,Compre Bamifix 600mg 20 Comprimidos Revestidos com melhor preço e condição na farmácia online Drogal.
1088,4030047,Aciclovir 50mg Germed Bisnaga 10g,Patanol,Drogal,77.06,77.06,0.0,"Compre Patanol 1,1mg/ml Solução Oftálmica Estéril 5ml com melhor preço e condição na farmácia online Drogal."
1089,461148,Bamifix 600mg 20 Comprimidos Revestidos,Germed - Generico,Drogal,27.7,27.7,0.0,Compre Aciclovir 50mg Germed Bisnaga 10g com melhor preço e condição na farmácia online Drogal.
1090,1250094,Hixizine 2mg/ml xarope frasco com 120ml,Ems - Genericos,Drogal,12.55,12.55,0.0,"Compre Cloridrato De Amilorida 2,5mg + Hidroclorotiazida 25mg EMS 30 Comprimidos com melhor preço e condição na farmácia online Drogal."
1091,42153,"Patanol 1,1mg/ml Solução Oftálmica Estéril 5ml",Hixizine,Drogal,59.81,59.81,0.0,Compre Hixizine 2mg/ml xarope frasco com 120ml com melhor preço e condição na farmácia online Drogal.
1092,1980009,Montelucaste Sódico 10mg Biosintética 30 Comprimidos Revestidos,Biosintetica - Generico,Drogal,107.61,107.61,0.0,Compre Montelucaste Sódico 10mg Biosintética 30 Comprimidos Revestidos com melhor preço e condição na farmácia online Drogal.
1093,4032462,Sinvastatina 10mg Germed 30 Comprimidos Revestidos,Germed - Generico,Drogal,29.03,29.03,0.0,Compre Sinvastatina 10mg Germed 30 Comprimidos Revestidos com melhor preço e condição na farmácia online Drogal.
1094,1470011,"Levonorgestrel 1,5mg 1 Comprimido - Melcon",Melcon,Drogal,26.68,26.68,0.0,"Este medicamento é destinado à prevenção de gravidez, após uma relação sexual sem proteção por método contraceptivo, ou quando há suspeita de falha do método anticoncepcional rotineiramente utilizado. Na Drogal você encontra os melhores medicamentos."
1095,9986177,Restitue 40mg 60 Comprimidos,EMS,Drogal,121.08,121.08,0.0,Compre Restitue 40mg 60 Comprimidos com melhor preço e condição na farmácia online Drogal.
1096,9987066,Trezor 5mg 60 Comprimidos Revestidos,Divena,Drogal,67.47,67.47,0.0,Compre Divena 40mg 30 Comprimidos Revestidos De Liberação Retardada com melhor preço e condição na farmácia online Drogal.
1097,800899,Diminut 0075 + 002mg caixa com 21 comprimidos revestidos,Trezor,Drogal,63.03,63.03,0.0,Compre Trezor 5mg 60 Comprimidos Revestidos com melhor preço e condição na farmácia online Drogal.
1098,9985149,"Eliquis 2,5mg 60 Comprimidos Revestidos",Cifarma,Drogal,7.06,7.06,0.0,Levonorgestrel+Etilestradiol é indicado na prevenção da gravidez e para o controle de irregularidades menstruais. Compre na farmácia online Drogal.
1099,9993203,"Levonorgestrel + Etinilestradiol 0,15mg + 0,03mg Cifarma 21 Comprimidos",Eliquis,Drogal,369.86,369.86,0.0,"Compre Eliquis 2,5mg 60 Comprimidos Revestidos com melhor preço e condição na farmácia online Drogal."
1100,4078080,Fumarato De Bisoprolol - EMS 5mg caixa com 30 comprimidos revestidos,Libbs,Drogal,47.28,47.28,0.0,Diminut é indicado para prevenir a gravidez.
1101,9986316,Divena 40mg 30 Comprimidos Revestidos De Liberação Retardada,Ems - Genericos,Drogal,103.45,103.45,0.0,Compre Fumarato De Bisoprolol - EMS 5mg caixa com 30 comprimidos revestidos com melhor preço e condição na farmácia online Drogal.
1102,1571524,Duomo 2mg 30 Comprimidos,Eurofarma,Drogal,40.49,40.49,0.0,Duomo® (mesilato de doxazosina) é indicado para o tratamento da hipertensão e pode ser utilizado como agente inicial para o controle da pressão sanguínea na maioria dos pacientes. Na Drogal você encontra os melhores medicamentos.
1103,801100,Naprix 10mg 30 Comprimidos,Naprix,Drogal,78.58,78.58,0.0,Compre Naprix 10mg 30 Comprimidos com melhor preço e condição na farmácia online Drogal.
1104,114375,Unoprost 4mg 30 Comprimidos,Unoprost,Drogal,51.94,51.94,0.0,Compre Unoprost 4mg 30 Comprimidos com melhor preço e condição na farmácia online Drogal.
1105,4074343,"Atenolol + Clortalidona 50/12,5mg EMS 30 Comprimidos",Ems - Genericos,Drogal,37.22,37.22,0.0,"Compre Atenolol + Clortalidona 50/12,5mg EMS 30 Comprimidos com melhor preço e condição na farmácia online Drogal."
1106,1051725,Bi-Profenid 150mg caixa com 10 comprimidos,Neo  Química,Drogal,27.08,27.08,0.0,Compre Valerato de Betametasona 1mg Neo Química Creme Dermatológico 30g com melhor preço e condição na farmácia online Drogal.
1107,5530026,Valerato de Betametasona 1mg Neo Química Creme Dermatológico 30g,Cimed,Drogal,13.56,13.56,0.0,Compre Cloridrato de Ciclobenzaprina 10mg Cimed 15 Comprimidos com melhor preço e condição na farmácia online Drogal.
1108,4031806,Espironolactona 25mg Germed 30 Comprimidos,Germed - Generico,Drogal,25.88,25.88,0.0,Compre Espironolactona 25mg Germed 30 Comprimidos com melhor preço e condição na farmácia online Drogal.
1109,9995167,Cloridrato de Ciclobenzaprina 10mg Cimed 15 Comprimidos,Triquilar,Drogal,12.52,12.52,0.0,Compre Triquilar 21 Comprimidos Revestidos com melhor preço e condição na farmácia online Drogal.
1110,190586,Triquilar 21 Comprimidos Revestidos,Sanofi-Aventis,Drogal,77.65,77.65,0.0,"Bi-Profenid é um analgésico, anti-inflamatório e antitérmico indicado para o tratamendo de inflamações. Você encontra na Drogal."
1111,4031911,Glibenclamida 5mg Germed 30 Comprimidos,Germed - Generico,Drogal,13.85,13.85,0.0,Compre Glibenclamida 5mg Germed 30 Comprimidos com melhor preço e condição na farmácia online Drogal.
1112,9983703,Cilostazol 50mg Biosintética 60 Comprimidos,Biosintetica - Generico,Drogal,25.82,25.82,0.0,Compre Cilostazol 50mg Biosintética 60 Comprimidos com melhor preço e condição na farmácia online Drogal.
1113,1290005,Ursacol 50mg c/ ct bl al plas inc x 30,Sanofi-Aventis,Drogal,494.37,494.37,0.0,Este medicamento é destinado para o tratamento da trombose venosa profunda (formação ou presença de um coágulo sanguíneo dentro de um vaso) com ou sem embolia pulmonar (presença de um coágulo em uma artéria do pulmão). Na Drogal você encontra os melhores medicamentos.
1114,1071211,Prolopa 200/50mg frasco com 30 comprimidos,Astellas,Drogal,,,,Compre Myrbetric 50mg tablete com 30 comprimidos com melhor preço e condição na farmácia online Drogal.
1115,,Myrbetric 50mg tablete com 30 comprimidos,Miosan,Drogal,20.05,20.05,0.0,Compre Miosan 5mg 10 Comprimidos Revestidos com melhor preço e condição na farmácia online Drogal.
1116,675288,Glimepirida - Medley 1mg caixa com 30 comprimidos,Zambon,Drogal,62.61,62.61,0.0,Compre Ursacol 50mg c/ ct bl al plas inc x 30 com melhor preço e condição na farmácia online Drogal.
1117,9985141,"Clexane 40mg 6 Seringas Preenchidas 0,4ml de Solução de uso Subcutâneo ou Intravenoso + Sistema de segurança",Biolab,Drogal,64.28,64.28,0.0,Compre Stele 1mg creme vaginal bisnaga com 50g + 5 aplicadores com melhor preço e condição na farmácia online Drogal.
1118,113557,Miosan 5mg 10 Comprimidos Revestidos,Roche,Drogal,122.53,122.53,0.0,Compre Prolopa 250mg frasco com 30 comprimidos com melhor preço e condição na farmácia online Drogal.
1119,931268,Stele 1mg creme vaginal bisnaga com 50g + 5 aplicadores,Medley - Generico,Drogal,18.57,18.57,0.0,Compre Glimepirida - Medley 1mg caixa com 30 comprimidos com melhor preço e condição na farmácia online Drogal.
1120,881252,Renitec 10mg caixa com 30 comprimidos,Merck Sharp Dohme,Drogal,24.78,24.78,0.0,Compre Renitec 10mg caixa com 30 comprimidos com melhor preço e condição na farmácia online Drogal.
