Produto ID,Nome,Marca,SKU,EAN,Preço sem Desconto,Preço com Desconto,Descrição
sp-57244,Actine Colors Protetor Solar Fps70 Cor Pele Morena Toque Seco 40g,Darrow,57244,33282770207652,64.99,64.99,"<h3 class=""ql-align-justify""><span style=""color: rgb(0, 0, 0); background-color: transparent;"">APRESENTAÇÃO</span></h3><p class=""ql-align-justify""><strong style=""color: rgb(0, 0, 0);"">Darrow Actine Colors FPS70</strong><span style=""color: rgb(0, 0, 0);""> é um </span><a href=""https://www.paguemenos.com.br/dermocosmeticos/protecao-solar"" rel=""noopener noreferrer"" target=""_blank"" style=""color: rgb(17, 85, 204);"">protetor solar</a><span style=""color: rgb(0, 0, 0);""> com cor para peles oleosas. O</span><strong style=""color: rgb(0, 0, 0);""> </strong><span style=""color: rgb(0, 0, 0);"">protetor solar facial </span><a href=""https://www.paguemenos.com.br/dermocosmeticos/cuidados-com-o-rosto"" rel=""noopener noreferrer"" target=""_blank"" style=""color: rgb(17, 85, 204);"">cuida da pele do rosto</a><span style=""color: rgb(0, 0, 0);""> com </span><strong style=""color: rgb(0, 0, 0);"">efeito de base, ação antioxidante e antioleosidade</strong><span style=""color: rgb(0, 0, 0);"">.&nbsp;</span></p><h3 class=""ql-align-justify""><span style=""color: rgb(0, 0, 0);"">COMPOSIÇÃO</span></h3><p class=""ql-align-justify""><span style=""color: rgb(0, 0, 0);"">Water aqua; C12 15 Alkyl Benzoate; Methylene Bis benzotriazolyl; Tetramethylbutylphenol nano; Dicaprylyl Carbonate; Diisopropyl Adipate; Silica; Bis ethylhexyloxyphenol; Methoxyphenyl Triazine; Diethylhexyl; Butamido Triazone; Alcohol; Aluminum; Starch Octenylsuccinate; Butyl; Methoxydibenzoylmethane; C10 18; Triglycerides, Potassium Cetyl; Phosphate, Titanium Dioxide ci 77891; Isononyl Isononanoate; Decyl; Glucoside; Iron Oxides ci 77492; Glyceryl; Stearate, Peg 100 Stearate; Acrylates c10 30 Alkyl Acrylate; Crosspolymer; Benzoic Acid; Caprylyl; Glycol; Disodium Edta; Glyceryl; Behenate; Glyceryl Dibehenate; Iron; Oxides ci 77491; ci 77499; Isopropyl; Myristate; Isopropyl Titanium; Triisostearate; Polyhydroxystearic; Acid; Propylene Carbonate; Propylene; Glycol; Sodium Hydroxide; Stearalkonium Hectorite; Stearyl; Alcohol; Tocopherol; Tocopheryl; Acetate; Tribehenin; Xanthan Gum.</span></p><h3 class=""ql-align-justify""><span style=""color: rgb(0, 0, 0);"">BENEFÍCIOS</span></h3><p class=""ql-align-justify""><span style=""color: rgb(0, 0, 0);"">Vitamina E: potencializa a </span><strong style=""color: rgb(0, 0, 0);"">prevenção da acne</strong><span style=""color: rgb(0, 0, 0);""> e </span><strong style=""color: rgb(0, 0, 0);"">protege a pele contra os radicais livres</strong><span style=""color: rgb(0, 0, 0);"">;</span></p><p class=""ql-align-justify""><span style=""color: rgb(0, 0, 0);"">Sílica de alta absorção: </span><strong style=""color: rgb(0, 0, 0);"">auxilia no controle da oleosidade</strong><span style=""color: rgb(0, 0, 0);"">;</span></p><p class=""ql-align-justify""><strong style=""color: rgb(0, 0, 0);"">Fórmula hipoalergênica</strong><span style=""color: rgb(0, 0, 0);"">, livre de parabenos, perfume e </span><strong style=""color: rgb(0, 0, 0);"">não testada em animais</strong><span style=""color: rgb(0, 0, 0);"">;</span></p><p class=""ql-align-justify""><span style=""color: rgb(0, 0, 0);"">Sua </span><strong style=""color: rgb(0, 0, 0);"">pele protegida</strong><span style=""color: rgb(0, 0, 0);"">, com </span><strong style=""color: rgb(0, 0, 0);"">toque seco por até 12h</strong><span style=""color: rgb(0, 0, 0);""> e com a</span><strong style=""color: rgb(0, 0, 0);""> tonalidade uniformizada</strong><span style=""color: rgb(0, 0, 0);"">.</span></p><h3 class=""ql-align-justify""><span style=""color: rgb(0, 0, 0);"">COMO DEVO USAR</span></h3><p class=""ql-align-justify""><span style=""color: rgb(0, 0, 0);"">Antes de iniciar o uso, remova o lacre para abrir a tampa. Aplique abundantemente antes da exposição ao sol. Reaplicar sempre, após sudorese intensa, nadar ou banhar-se, secar-se com toalha e durante exposição ao sol. É necessária a reaplicação do produto para manter a sua efetividade. Se a quantidade aplicada não for adequada, o nível de proteção será significativamente reduzido.&nbsp;</span></p>"
sp-57228,La Roche-Posay Protetor Solar Anthelios XL Protect FPS60 Cor Clara 40g,La Roche Posay,57228,7899706184823,71.99,71.99,La Roche-Posay Protetor Solar Anthelios XL Protect FPS60 Cor Clara 40g
sp-95122,Protetor Solar Mustela Fps50 Loção 200ml,Mustela,73957,3504105037567,159.99,159.99,Protetor Solar Mustela Fps50 Loção 200ml
sp-56630,Anthelios Hydraox Com Cor Fps60 50g,La Roche Posay,56630,3337875735780,85.99,85.99,Anthelios Hydraox Com Cor Fps60 50g
sp-57167,Anthelios Xl Protect Fps60 Cor Morena 40g,La Roche Posay,57167,7899706184847,71.99,71.99,Anthelios Xl Protect Fps60 Cor Morena 40g
sp-95121,Protetor Solar Mustela Fps50 Loção 100ml,Mustela,73956,3504105037550,109.99,109.99,Protetor Solar Mustela Fps50 Loção 100ml
sp-94596,Anthelios Airlicium Fps70 Cor 4.0 40g,La Roche Posay,63090,7899706198400,92.99,92.99,Anthelios Airlicium Fps70 Cor 4.0 40g
sp-94125,Sunmax Intense Fps60 120g + Sunmax Sensitive Pocket 25ml Gratis,Sunmax,62987,7896026172899,63.99,63.99,Sunmax Intense Fps60 120g + Sunmax Sensitive Pocket 25ml Gratis
sp-94595,La Roche-Posay Protetor Solar Anthelios Airlicium FPS70 Cor 2.0 40g,La Roche Posay,63092,7899706198332,92.99,92.99,La Roche-Posay Protetor Solar Anthelios Airlicium FPS70 Cor 2.0 40g
sp-105538,Protetor Solar Infantil Giovanna Baby Baby&Kids Fps50 60 Ml,Giovanna Baby,75847,7896044901419,37.04,37.04,"<h3>APRESENTAÇÃO:</h3><p>O Protetor Solar Infantil Giovanna Baby Baby  Kids apresenta uma textura suave, facilitando tanto a aplicação quanto a rápida absorção pela pele. Desenvolvido para oferecer alta proteção contra os raios UVA e UVB, ele é extremamente resistente à água e ao suor, sendo recomendado para crianças a partir de 6 meses de idade.</p><h3>BENEFÍCIOS:</h3><ul><li>Alta proteção FPS50 contra os raios UVA e UVB.</li><li>Fórmula especialmente desenvolvida para a pele infantil.</li><li>Hidratação profunda que preserva a saúde da pele.</li><li>Resistente à água, garantindo proteção durante brincadeiras aquáticas.</li><li>Textura leve que não deixa a pele pegajosa.</li><li>Fácil aplicação e absorção rápida.</li><li>Dermatologicamente testado, garantindo segurança no uso.</li><li>Embalagem compacta e fácil de transportar.</li></ul><h3>PARA QUE SERVE?</h3><p>O Protetor Solar Infantil Giovanna Baby BabyKids FPS50 foi criado para atender às necessidades específicas da pele sensível das crianças. Com uma fórmula inovadora, oferece alta proteção contra os raios UVA e UVB, prevenindo queimaduras solares e danos a longo prazo, como o envelhecimento precoce da pele. Além disso, sua fórmula enriquecida proporciona hidratação profunda, mantendo a pele das crianças suave e saudável mesmo após longas horas de exposição ao sol.</p><h3>COMO DEVO USAR?</h3><ul><li>Agite bem antes de usar.</li><li>Aplique uma quantidade generosa na pele da criança.</li><li>Espalhe uniformemente por todo o corpo, evitando o contato com os olhos.</li><li>Reaplique a cada duas horas ou após nadar ou suar.</li><li>Aplique 15 minutos antes da exposição ao sol para garantir máxima proteção.</li><li>Não se esqueça de proteger áreas frequentemente esquecidas, como orelhas e pés.</li></ul><h3>ADVERTÊNCIAS:</h3><ul><li>Somente para uso externo.</li><li>Evite contato com os olhos.</li><li>Em caso de irritação, suspenda o uso e consulte um médico.</li><li>Mantenha fora do alcance de crianças.</li><li>Não use em pele irritada ou lesionada.</li><li>Evite exposição prolongada das crianças ao sol.</li><li>Consulte um pediatra antes de usar em crianças menores de seis meses.</li></ul><p><br></p>"
sp-103204,Nivea Sun Protetor Solar Facial Fluido Spot Control Luminous 630 Fps 60 40ml,Nivea,76005,4006000003726,70.9,70.9,"<h3>APRESENTAÇÃO:</h3><p><strong>NIVEA SUN</strong> Protetor Solar Facial Fluido Spot Control Luminous 630 FPS 60 é um protetor solar de muita alta proteção que previne e reduz visivelmente manchas e marcas escurecidas causadas pelo sol. </p><h3>COMPOSIÇÃO:</h3><p>Aqua (Água), Alcohol (Álcool Etílico), Butyl Methoxydibenzoylmethane (Avobenzona), Ethylhexyl Triazone (Etilexil Triazona), C12-15 Alkyl Benzoate (Benzoato de Alquila C12-15), Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine (Bis-Etilexiloxifenol Metoxifenil Triazina), Isopropyl Palmitate (Palmitato de Isopropila), Butylene Glycol Dicaprylate/Dicaprate (Dicaprilato/Dicaprato de Butilenoglicol), Dibutyl Adipate (Adipato de Dibutila), Cetearyl Alcohol (Álcool Cetoestearílico), Distarch Phosphate (Fosfato de Di-Amido ), Phenylbenzimidazole Sulfonic Acid (Ensulizol), Glyceryl Stearate (Monoestearato de Glicerila), Tapioca Starch (Amido ), Diethylamino Hydroxybenzoyl Hexyl Benzoate (Hexil Benzoato de Dietilamino Hidroxibenzoíla), Glycerin (Glicerol), *Isobutylamido Thiazolyl Resorcinol (Isobutilamido Tiazolil Resorcina), Glycyrrhiza Inflata Root Extract (Extrato da Raiz de Glycyrrhiza Inflata), Sodium Hyaluronate (Hialuronato de Sódio), Tocopheryl Acetate (Acetato de Tocoferila), Hydroxypropyl Starch Phosphate (Fosfato de Hidroxipropildiamido), Xanthan Gum (Goma Xantana), Sodium Stearoyl Glutamate (Estearoil Glutamato de Sódio), Cocoglycerides (Cocoglicerídeos), Hydrogenated Coco Glycerides (Coco-Glicerídeos Hidrogenados), Hydrogenated Rapeseed Oil (Óleo de Colza Hidrogenado), Sodium Hydroxide (Hidróxido de Sódio), Sodium Chloride (Cloreto de Sódio), Sodium Sulfate (Sulfato de Sódio), Ethylhexylglycerin (Etilexilglicerina), Hydroxyacetophenone (Hidroxiacetofenona), Phenoxyethanol (Fenoxietanol), Trisodium EDTA (Edetato Trissódico), Parfum (Perfume), CI 15985 (Amarelo Crepúsculo), CI 16035 (Vermelho Allura 129).</p><h3>BENEFÍCIOS:</h3><ul><li>FPS 60 garante muito alta proteção solar.</li><li>Efeito revigorante.</li><li>Com Luminous 630®.</li><li>Enriquecido com ácido hialurônico e vitamina E.</li><li>Fórmula não oleosa.</li><li>Fluido solar leve e não pegajoso.</li><li>Previne o envelhecimento precoce da pele.</li><li>Pele uniforme e iluminada em 4 semanas.</li><li>Previne e reduz visivelmente manchas e marcas escurecidas causadas pelo sol</li><li>Teste de percepção com 45 voluntárias.</li></ul><h3>PARA QUE SERVE?</h3><p>Desenvolvido especialmente para a pele delicada do rosto, este protetor solar promove proteção imediata de curto e longo prazo contra os efeitos dos raios UVA e UVB, prevenindo o envelhecimento precoce da pele. Enriquecido com ácido hialurônico e vitamina E, garante efeito revigorante e hidratante na pele. Com textura leve e fórmula não oleosa e não pegajosa, uniformiza o tom da pele deixando uma aparência ainda mais iluminada. Este protetor solar conta também com Luminous 630, um ingrediente que atua em nível celular e que é resultado de pesquisas minuciosas realizadas durante 10 anos. Em 4 semanas, os resultados de uma pele uniforme e iluminada são visíveis¹. Teste de percepção com 45 voluntárias. </p><h3>COMO DEVO USAR?</h3><ul><li>Aplique abundantemente antes da exposição ao sol.</li><li>Reaplicar sempre, após sudorese intensa, nadar ou banhar-se, secar-se com toalha e durante a exposição ao sol.</li><li>É necessária a reaplicação do produto para manter a sua efetividade.</li><li>Ajuda a prevenir as queimaduras solares.</li><li>Evitar exposição ao sol das 10 às 16 horas.</li><li>Evite exposição prolongada das crianças ao sol.</li><li>Para crianças menores de 6 (seis) meses, consultar um médico.</li><li>Se a quantidade aplicada não for adequada, o nível de proteção será significativamente reduzido.</li><li>Oferece muito alta proteção contra queimaduras solares e é indicado para pele extremamente sensível à queimadura solar.</li><li>Filtros solares em contato com o tecido podem causar manchas</li></ul><h3>ADVERTÊNCIAS:</h3><p>Uso externo. </p><p>Este produto não oferece nenhuma proteção contra a insolação. </p><p>Evite contato com os olhos e boca. </p><p>Em caso de irritação, suspenda o uso e procure orientação médica. </p><p>Manter fora do alcance de crianças e em local seco e fresco.</p><p><br></p>"
sp-95391,Protetor Solar Helioderm Facial Fps70 Sem Cor 50g,Helioderm,74148,7896331708257,40.9,40.9,Protetor Solar Helioderm Facial Fps70 Sem Cor 50g
sp-94594,Anthelios Airlicium Fps70 Cor 1.0 40g,La Roche Posay,63091,7899706198325,92.99,92.99,Anthelios Airlicium Fps70 Cor 1.0 40g
sp-95454,Protetor Solar Helioderm Corporal Fps70 200ml,Helioderm,74158,7896331708202,54.99,54.99,Protetor Solar Helioderm Corporal Fps70 200ml
sp-57247,Actine Colors Protetor Solar Fps70 Cor Pele Morena Mais Toque Seco 40g,Darrow,57247,3282770207675,64.99,64.99,"Actine, a linha expert em pele oleosa, mais prescrita pelos dermatologistas, possui uma linha completa de produtos desenvolvidos especialmente para peles brasileiras.

Actine protetor solar FPS 70 colors possui um complexo de filtros que oferece amplo espectro de proteção solar contra os raios UVA/UVB, com pigmentos que ajudam a proteger contra a luz visível e minimizar o dano causado pelos raios infravermelhos devido à ação antioxidante do produto, evitando o fotoenvelhecimento e prevenindo manchas solares. 

Além disso, possui um complexo de ativos [vitamina E + sílica de ultra absorção], ajudando a prevenir a acne com um potente controle de oleosidade de até 12 horas. 
Actine protetor solar FPS 70 colors possui uma textura fluida de rápida absorção, promovendo uniformização do tom da pele com uma cobertura duradoura. 

Ideal para peles oleosas a acneicas. 
Disponível em 3 tons: Pele clara, morena e morena mais. 

Fórmula segura, livre de parabenos e perfume.
Hipoalergênico.
Não comedogênico.
Não causa acne. 
Não testado em animais.

Para crianças menores de 6 meses, consultar um médico. Este produto não oferece nenhuma proteção contra insolação. Evite exposição prolongada das crianças ao sol. 
Este produto foi formulado de maneira a minimizar o possível surgimento de alergias."
sp-94124,Sunmax Fluid Fps55 120ml + Sunmax Sensitive Pocket 25ml Gratis,Sunmax,62986,7896026172882,66.99,66.99,Sunmax Fluid Fps55 120ml + Sunmax Sensitive Pocket 25ml Gratis
sp-95389,Protetor Solar Helioderm Corporal Fps 70 120ml,Helioderm,74147,7896331708196,41.99,41.99,"<h3>APRESENTAÇÃO</h3><p>O <strong>Protetor Corporal </strong><a href=""https://www.paguemenos.com.br/helioderm?_q=Heliodermmap=ft"" rel=""noopener noreferrer"" target=""_blank""><strong>Helioderm </strong></a><strong>Dermocosmético FPS70</strong> proporciona muito alta proteção UVA e UVB que protege a pele dos efeitos nocivos causados pela radiação ultravioleta e previne o fotoenvelhecimento. Com fórmula dermocosmética desenvolvida com tecnologia farmacêutica, possui textura leve e de rápida absorção que hidrata e protege a pele, mantendo-a sequinha e sem deixar resíduos.&nbsp;Formulado com Ativo Hialurônico, responsável pelo preenchimento da pele, proporciona hidratação intensa e uma pele mais iluminada. Além disso,&nbsp;possui ação antioxidante através da Vitamina E e da Niacinamida que previnem os danos causados pelos radicais livres. </p><h3>BENEFÍCIOS</h3><ul><li>Alta Proteção UVA e UVB.</li><li>Textura leve e de rápida absorção.</li><li>Resistente à água e ao suor.</li><li>Testado dermatologicamente.</li><li>Uso adulto.</li><li>Auxilia na prevenção contra o envelhecimento precoce da pele.</li></ul><h3>PARA QUE É INDICADO</h3><p>O Protetor Corporal Helioderm&nbsp;é indicado para todos os tipos de pele. Ideal para o uso diário de adultos e crianças a partir de 12 anos.</p><h3>COMO DEVO USAR</h3><ul><li>Aplique abundantemente na pele 30 minutos antes da exposição ao sol.</li><li>Se a quantidade aplicada não for adequada, o nível de proteção será significantemente reduzido.</li><li>Realizar a reaplicação do produto sempre que necessário para manter a sua efetividade após sudorese intensa, nadar ou banhar-se, secar-se com toalha e durante a exposição ao sol.</li></ul><p><strong>Dica:</strong></p><p>Indica-se que a reaplicação do produto ocorra a cada duas 2 horas enquanto estiver exposto ao sol, independentemente do FPS utilizado. Não esquecer de aplicar o produto em regiões sensíveis, como orelhas, pescoço e nariz.&nbsp;</p><h3>COMO FUNCIONA</h3><p>O Protetor Corporal Helioderm funciona como um poderoso protetor solar para sua pele, ajudando a prevenir o envelhecimento precoce e proporcionando uma pele sequinha e hidratada o dia inteiro.</p><h3>CONTRAINDICAÇÕES</h3><ul><li>Agite antes de usar.&nbsp;</li><li>Manter fora do alcance das crianças.</li><li>Evitar o contato com os olhos. Caso&nbsp;isso aconteça, enxágue-os com água abundante.</li><li>Em caso de irritações na pele, suspenda o uso e procure&nbsp;&nbsp;&nbsp;orientação médica.</li><li>Para crianças menores de 6 (seis) meses, consultar um médico.</li><li>Este produto ajuda a prevenir queimaduras solares, mas não oferece nenhuma proteção contra insolação.</li><li>Para evitar a alergia ao produto, é importante fazer um pequeno teste antes de aplicar no local desejado aplicando uma pequena quantidade na parte anterior do antebraço e deixando-o atuar durante 12 horas sem lavar.</li><li>Após esse tempo, se não houver nenhuma reação, pode-se utilizar o produto conforme instruções de uso.</li></ul>"
sp-61136,Protetor Solar Facial Australian Gold Fps70 50g,Australian Gold,60701,7891033822317,49.99,49.99,"<h2> <b>PROTETOR SOLAR FACIAL AUSTRALIAN GOLD FPS70 50G</b> </h2> <p> O Protetor Solar Facial Australian Gold FPS70 50g oferece uma proteção intensa contra os raios UVA/UVB, prevenindo queimaduras solares e protegendo a pele do envelhecimento precoce. Sua fórmula é especialmente desenvolvida para peles mais sensíveis. Ideal para uso diário, deixando a pele protegida e saudável. </p> <p><b>MODO DE USAR:</b></p> <p> Aplique uma quantidade generosa do produto sobre a pele do rosto seca 15 minutos antes da exposição ao sol. Reaplique a cada 2 horas ou após nadar, transpirar ou secar-se com a toalha. </p> <p><b>PRECAUÇÕES:</b></p> <p> Evite o contato com os olhos. Em caso de irritação, suspenda o uso e procure orientação médica. Mantenha fora do alcance de crianças. Para uso externo apenas. </p> <p><b>COMPOSIÇÃO:</b></p> <p> Octocrylene, Octyl Methoxycinnamate, Octyl Salicylate, Oxybenzone, Butyl Methoxydibenzoylmethane, Alcohol, C12-15 Alkyl Benzoate, Cyclopentasiloxane, Acrylates Copolymer, Fragrance, PEG-8 Dimethicone, Octyldodecanol, Tocopheryl Acetate. </p>"
sp-100071,Heliomax Fps70 Protetor Solar Gel Creme Cor Claro 50g,Melora,75575,7898244720166,79.9,79.9,<p><body>
sp-95482,Protetor Solar Corporal Solar Expertise Fps70 200ml Grátis Protetor Facial Fps 30 Antirrugas 25g,Loreal,74188,7899706223263,88.99,88.99,Protetor Solar Corporal Solar Expertise Fps70 200ml Grátis Protetor Facial Fps 30 Antirrugas 25g
sp-100072,Heliomax Fps70 Protetor Solar Gel Creme Cor Medio 50g,Melora,75574,7898244720159,79.9,79.9,<p><body>
sp-105564,Sallve Protetor Solar Fps60 Carmosina + Vitamina E 40g,Outras Marcas,75664,7908335401178,69.9,69.9,"<h3>APRESENTAÇÃO:</h3><p><span style=""color: rgba(0, 0, 0, 0.85);"">O Sallve Protetor Solar FPS60 Carmosina + Vitamina E 50g é um protetor solar facial com alta proteção contra os raios UVA e UVB, além de proteção contra os danos da luz azul, infravermelho e poluição. O produto é formulado com carnosina e vitamina E, dois ativos que ajudam a proteger a pele dos danos causados pelos radicais livres, além de hidratar e promover a renovação celular.</span></p><p><span style=""color: rgba(0, 0, 0, 0.85);"">EMBALAGEM CONTÉM: SALLVE PROTETOR SOLAR FPS60 CARMOSINA + VITAMINA E 50G.</span></p><p><br></p><h3>BENEFÍCIOS:</h3><ul><li><span style=""color: rgba(0, 0, 0, 0.85);"">Alta proteção contra os raios UVA e UVB;</span></li><li><span style=""color: rgba(0, 0, 0, 0.85);"">Proteção contra os danos da luz azul;</span></li><li><span style=""color: rgba(0, 0, 0, 0.85);"">Proteção contra infravermelho e poluição;</span></li><li><span style=""color: rgba(0, 0, 0, 0.85);"">Renovação celular;</span></li><li><span style=""color: rgba(0, 0, 0, 0.85);"">Livre de álcool etílico, fragrância e corante.</span></li></ul><h3>PARA QUE SERVE?</h3><p><span style=""color: rgba(0, 0, 0, 0.85);"">Protege contra raios UVA e UVB que causam envelhecimento e câncer de pele. Defende contra danos de luz azul, infravermelho e poluição. Oferece antioxidantes (carnosina, vitamina E) para neutralizar radicais livres. Hidrata e mantém a pele saudável. Estimula renovação celular com vitamina E.</span></p><h3>ADVERTÊNCIAS:</h3><ul><li>Manter fora do alcance de crianças.</li><li>Evitar contato com os olhos.</li><li>Em caso de contato com os olhos, lavar com água em abundância e procurar orientação médica.</li><li>Não ingerir.</li><li>Em caso de ingestão, não provocar vômito e procurar orientação médica imediatamente.</li><li>Manter o produto em local fresco e seco.</li></ul><p><br></p><p><br></p>"
sp-94869,"Isdin Fusion Water Oil Control Fps60 50ml+9,90 Ganhe Água Micelar Solution 400ml",Isdin,63453,8429420238244,114.99,114.99,"Isdin Fusion Water Oil Control Fps60 50ml+9,90 Ganhe Água Micelar Solution 400ml"
sp-98899,Gel Pós-Sol Australian Gold Soothing Aloe Ultra Calmante 125g,Australian Gold,75560,7891033494736,44.99,44.99,"<h2> <b>GEL PÓS SOL AUSTRALIAN GOLD SOOTHING ALOE ULTRA CALMANTE 125G</b> </h2> <p> O Gel Pós Sol Australian Gold Soothing Aloe Ultra Calmante oferece alívio imediato para a pele após a exposição solar. Sua fórmula enriquecida com Aloe Vera proporciona uma sensação refrescante, ajudando a acalmar a pele irritada. </p> <p><b>MODO DE USAR:</b></p> <p> Aplique o gel sobre a pele limpa e seca após a exposição ao sol. Pode ser usado diariamente. </p> <p><b>PRECAUÇÕES:</b></p> <p> Evite o contato com os olhos. Em caso de irritação, suspenda o uso. </p> <p><b>COMPOSIÇÃO:</b></p> <p> Aqua, Aloe Barbadensis Leaf Extract, Glycerin, Isopropyl Myristate, Propylene Glycol, Triethanolamine, Carbomer, Fragrance. </p>"
sp-105330,Eucerin Sun Creme Gel Facial Oil Control Tinted Claro Fps 70 50ml,Eucerin,76014,4005900840349,94.99,94.99,"<h3>APRESENTAÇÃO:</h3><p><span style=""color: rgb(0, 0, 0); background-color: rgba(247,247,248,var(--tw-bg-opacity));"">Eucerin Sun Oil Control Tinted Claro FPS 70 oferece uma proteção solar avançada para peles oleosas. Sua fórmula inovadora conta com Advanced Spectral Technology, um sistema de filtros UVA/UVB fotoestáveis, e o antioxidante Licochalcona A, que protege as camadas mais profundas da epiderme e combate os radicais livres causados pela exposição à luz visível.</span></p><p><span style=""color: rgb(0, 0, 0); background-color: rgba(247,247,248,var(--tw-bg-opacity));"">Com uma textura ultra leve de rápida absorção, este produto proporciona até 12 horas de controle de brilho e oleosidade, garantindo uma pele matte ao longo do dia. Além disso, vem em dois tons diferentes para uma pele mais uniforme, cobrindo imediatamente imperfeições e impurezas da pele.</span></p><h3>COMPOSIÇÃO:</h3><p>Aqua, Alcohol Denat., CI 77891, Butyl Methoxydibenzoylmethane, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Dibutyl Adipate, Butylene Glycol Dicaprylate/Dicaprate, C12-15 Alkyl Benzoate, Ethylhexyl Salicylate, Ethylhexyl Triazone, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Phenylbenzimidazole Sulfonic Acid, Silica, Silica Dimethyl Silylate, Cocoglycerides, Copernicia Cerifera Cera, Carnitine, Glycyrrhiza Inflata Root Extract, Glycyrrhetinic Acid, Glycerin, Tapioca Starch, Carrageenan, Hydroxypropyl Methylcellulose, Xanthan Gum, Behenyl Alcohol, Cetearyl Alcohol, Stearic Acid, Myristic Acid, Arachidic Acid, Oleic Acid, Palmitic Acid, Sodium Stearoyl Glutamate, Sodium Hydroxide, Sodium Chloride, Trisodium EDTA, Hydroxyacetophenone, Phenoxyethanol, CI 77492, CI 77491, CI 77499.</p><h3>PARA QUE SERVE?</h3><p><span style=""color: rgb(0, 0, 0); background-color: rgba(247,247,248,var(--tw-bg-opacity));"">Eucerin Sun Oil Control Tinted Claro FPS 70 serve para oferecer uma proteção solar de alta eficácia, especialmente desenvolvida para peles oleosas. Sua fórmula única não apenas protege contra os raios UVA e UVB, mas também oferece defesa adicional contra os danos causados pela luz visível. Além disso, proporciona uma aparência imediatamente mais uniforme, matte e sem brilho, cobrindo imperfeições e impurezas da pele. Para garantir a máxima proteção solar, é recomendado aplicar o produto a cada 2 horas. Experimente a inovação em cuidados com a pele e mantenha sua pele protegida e radiante com Eucerin Sun Oil Control Tinted Claro FPS 70.</span></p><h3>COMO DEVO USAR?</h3><ul><li>Aplique abundantemente 30 minutos antes da exposição ao sol e sempre que necessário. </li><li>Reaplicar sempre, após sudorese intensa, nadar ou banhar-se, secar-se com toalha e durante a exposição ao sol. </li><li>É necessária a reaplicação do produto para manter a sua efetividade. </li><li>Evitar exposição ao sol das 10 às 16 horas. </li><li>Evite exposição prolongada das crianças ao sol. </li><li>Para crianças menores de 6 (seis) meses, consultar um médico. </li><li>Ajuda a prevenir as queimaduras solares. </li><li>Se a quantidade aplicada não for adequada, o nível de proteção será significativamente reduzido. </li><li>Oferece muito alta proteção contra queimaduras solares e é indicado para pele extremamente sensível a queimadura solar. </li><li>Filtros solares em contato com o tecido podem causar manchas.</li></ul><h3>ADVERTÊNCIAS:</h3><ul><li>Uso externo. </li><li>Este produto não oferece nenhuma proteção contra insolação. </li><li>Evite contato com os olhos e boca. </li><li>Em caso de irritação, suspenda o uso e procure orientação médica. </li><li>Manter fora do alcance de crianças e em local seco e fresco.</li></ul><p><br></p>"
